SA2_MAIN16,Year
318021478,2017
318021479,2017
318021480,2017
318021481,2017
318021482,2017
318021483,2017
318021484,2017
318021485,2017
318021486,2017
318021487,2017
318021488,2017
318021489,2017
318021490,2017
318021491,2017
319011492,2017
319011493,2017
319011494,2017
319011495,2017
319011496,2017
319011497,2017
319011498,2017
319011499,2017
319011500,2017
319011501,2017
319011502,2017
319021503,2017
319021504,2017
319021505,2017
319021506,2017
319021507,2017
319021508,2017
319021509,2017
319021510,2017
319031511,2017
319031512,2017
319031513,2017
319031514,2017
319031515,2017
319041516,2017
319041517,2017
319041518,2017
319041519,2017
319041520,2017
319041521,2017
319051522,2017
319051523,2017
319051524,2017
319051525,2017
319051526,2017
401011001,2017
401011002,2017
401021003,2017
401021004,2017
401021005,2017
401021006,2017
401021007,2017
401021008,2017
401021009,2017
401021010,2017
401031011,2017
401031012,2017
401031013,2017
401041014,2017
401041015,2017
401041016,2017
401051017,2017
401051018,2017
401051019,2017
401061020,2017
401061021,2017
401061022,2017
401071023,2017
401071024,2017
402011025,2017
402011026,2017
402011027,2017
402021028,2017
402021029,2017
402021030,2017
402021031,2017
402021032,2017
402021033,2017
402021034,2017
402021035,2017
402031036,2017
402031037,2017
402031038,2017
402041039,2017
402041040,2017
402041041,2017
402041042,2017
402041043,2017
402041044,2017
402041046,2017
402041047,2017
402041048,2017
402041171,2017
402041172,2017
402051049,2017
402051050,2017
402051051,2017
402051052,2017
402051053,2017
402051054,2017
402051055,2017
403011056,2017
403011057,2017
403021058,2017
403021059,2017
403021060,2017
403021061,2017
403021062,2017
403021063,2017
403021064,2017
403031065,2017
403031066,2017
403031067,2017
403031068,2017
403031069,2017
403031070,2017
403041071,2017
403041072,2017
403041073,2017
403041074,2017
403041075,2017
403041076,2017
403041077,2017
403041078,2017
403041079,2017
403041080,2017
403041081,2017
403041082,2017
403041083,2017
403041084,2017
403041085,2017
403041086,2017
403041087,2017
403041088,2017
403041089,2017
404011090,2017
404011091,2017
404011092,2017
404011093,2017
404011094,2017
404011095,2017
404011096,2017
404011097,2017
404021098,2017
404021099,2017
404021100,2017
404021101,2017
404021102,2017
404021103,2017
404031104,2017
404031105,2017
404031106,2017
404031107,2017
404031108,2017
404031109,2017
405011110,2017
405011111,2017
405011112,2017
405011113,2017
405011114,2017
405011115,2017
405021116,2017
405021117,2017
405021118,2017
405021119,2017
405031120,2017
405031121,2017
405031122,2017
405031123,2017
405041124,2017
405041125,2017
405041126,2017
405041127,2017
405041128,2017
406011129,2017
406011130,2017
406011131,2017
406011132,2017
406011133,2017
406011134,2017
406011135,2017
406011136,2017
406011137,2017
406021138,2017
406021139,2017
406021140,2017
406021141,2017
406021142,2017
406021143,2017
407011144,2017
407011145,2017
407011146,2017
407011147,2017
407011148,2017
407011149,2017
407021150,2017
407021151,2017
407021152,2017
407021154,2017
407021155,2017
407021156,2017
407021157,2017
407021158,2017
407021173,2017
407021174,2017
407031159,2017
407031160,2017
407031161,2017
407031162,2017
407031163,2017
407031164,2017
407031165,2017
407031166,2017
407031167,2017
407031168,2017
407031169,2017
407031170,2017
501011001,2017
501011002,2017
501011003,2017
501011004,2017
501021005,2017
501021007,2017
501021008,2017
501021009,2017
501021010,2017
501021011,2017
501021012,2017
501021014,2017
501021015,2017
501021016,2017
501021251,2017
501021252,2017
501021253,2017
501021254,2017
501031017,2017
501031018,2017
501031019,2017
501031020,2017
502011021,2017
502011022,2017
502011023,2017
502011024,2017
502011025,2017
502011026,2017
502011027,2017
502011028,2017
502011029,2017
503011030,2017
503011031,2017
503011032,2017
503011033,2017
503011034,2017
503011035,2017
503011036,2017
503021037,2017
503021038,2017
503021039,2017
503021040,2017
503021041,2017
503021042,2017
503021043,2017
504011044,2017
504011045,2017
504011046,2017
504011047,2017
504011048,2017
504021049,2017
504021050,2017
504021051,2017
504021052,2017
504021053,2017
504021054,2017
504031055,2017
504031056,2017
504031057,2017
504031058,2017
504031059,2017
504031060,2017
504031061,2017
504031062,2017
504031063,2017
504031064,2017
504031065,2017
504031066,2017
504031067,2017
504031068,2017
504031069,2017
505011070,2017
505011071,2017
505011072,2017
505011073,2017
505011074,2017
505011075,2017
505011076,2017
505011077,2017
505011078,2017
505011079,2017
505011080,2017
505011081,2017
505011082,2017
505011083,2017
505021084,2017
505021085,2017
505021086,2017
505021087,2017
505021088,2017
505021089,2017
505021090,2017
505021091,2017
505021092,2017
505021093,2017
505021094,2017
505021095,2017
505021096,2017
505021097,2017
505031098,2017
505031099,2017
505031100,2017
505031101,2017
505031102,2017
505031103,2017
505031104,2017
505031105,2017
505031106,2017
505031107,2017
505031108,2017
505031255,2017
505031256,2017
505031257,2017
505031258,2017
506011110,2017
506011111,2017
506011112,2017
506011113,2017
506011114,2017
506011115,2017
506011116,2017
506011117,2017
506021118,2017
506021119,2017
506021120,2017
506021121,2017
506021122,2017
506021123,2017
506031124,2017
506031125,2017
506031126,2017
506031127,2017
506031128,2017
506031129,2017
506031130,2017
506031131,2017
506041132,2017
506041133,2017
506041134,2017
506041135,2017
506041136,2017
506041137,2017
506051138,2017
506051139,2017
506051140,2017
506051141,2017
506061142,2017
506061143,2017
506061144,2017
506071145,2017
506071146,2017
506071147,2017
507011148,2017
507011150,2017
507011151,2017
507011152,2017
507011153,2017
507011154,2017
507011155,2017
507011158,2017
507011159,2017
507011160,2017
507011161,2017
507011163,2017
507011259,2017
507011260,2017
507021164,2017
507021165,2017
507021166,2017
507021167,2017
507031169,2017
507031170,2017
507031172,2017
507031173,2017
507031174,2017
507031261,2017
507041175,2017
507041176,2017
507041177,2017
507041178,2017
507041179,2017
507041180,2017
507041181,2017
507041182,2017
507041183,2017
507041184,2017
507051185,2017
507051186,2017
507051187,2017
507051188,2017
507051189,2017
507051190,2017
507051191,2017
507051192,2017
507051193,2017
509011225,2017
509011226,2017
509011227,2017
509011228,2017
509011229,2017
509011230,2017
509011231,2017
509011232,2017
509011233,2017
509011234,2017
509011235,2017
509021236,2017
509021237,2017
509021238,2017
509021239,2017
509021240,2017
509021241,2017
509021242,2017
509021243,2017
509021244,2017
509021245,2017
509031246,2017
509031247,2017
509031248,2017
509031249,2017
509031250,2017
510011262,2017
510011263,2017
510011264,2017
510011265,2017
510011266,2017
510021267,2017
510021268,2017
510021269,2017
510021270,2017
510031271,2017
510031272,2017
510031273,2017
511011274,2017
511011275,2017
511021276,2017
511021277,2017
511031278,2017
511031279,2017
511031280,2017
511031281,2017
511031282,2017
511031283,2017
511031284,2017
511041285,2017
511041286,2017
511041287,2017
511041288,2017
511041289,2017
511041290,2017
511041291,2017
511041292,2017
601011001,2017
601011002,2017
601011003,2017
601021004,2017
601021005,2017
601021006,2017
601021007,2017
601021008,2017
601021009,2017
601021010,2017
601021011,2017
601021012,2017
601031013,2017
601031014,2017
601031015,2017
601031016,2017
601031017,2017
601031018,2017
601031019,2017
601031020,2017
601031021,2017
601041022,2017
601041023,2017
601041024,2017
601041025,2017
601041026,2017
601051027,2017
601051028,2017
601051029,2017
601051030,2017
601051031,2017
601051032,2017
601051033,2017
601061034,2017
601061035,2017
602011036,2017
602011037,2017
602011038,2017
602011039,2017
602011040,2017
602011041,2017
602011042,2017
602011043,2017
602011044,2017
602011045,2017
602011046,2017
602011047,2017
602011048,2017
602011049,2017
602011050,2017
602011051,2017
602011052,2017
602021053,2017
602021054,2017
602021055,2017
602021056,2017
602021057,2017
602031058,2017
602031059,2017
602031060,2017
602031061,2017
602031062,2017
602031064,2017
602031099,2017
602031100,2017
603011065,2017
603011066,2017
603011067,2017
603011068,2017
603021069,2017
603021070,2017
603021071,2017
603021072,2017
603031073,2017
603031074,2017
604011075,2017
604011076,2017
604011077,2017
604011078,2017
604011079,2017
604011080,2017
604011081,2017
604011082,2017
604011083,2017
604011084,2017
604021085,2017
604021086,2017
604021087,2017
604021088,2017
604021089,2017
604021090,2017
604021091,2017
604021092,2017
604031093,2017
604031094,2017
604031095,2017
604031096,2017
604031097,2017
604031098,2017
701011001,2017
701011002,2017
701011003,2017
701011004,2017
701011005,2017
701011006,2017
701011007,2017
701011008,2017
701011009,2017
701021010,2017
701021011,2017
701021012,2017
701021013,2017
701021014,2017
701021015,2017
701021016,2017
701021017,2017
701021018,2017
701021019,2017
701021020,2017
701021021,2017
701021022,2017
701021023,2017
701021024,2017
701021025,2017
701021026,2017
701021027,2017
701021028,2017
701021029,2017
701021030,2017
701031031,2017
701031032,2017
701031033,2017
701031034,2017
701031035,2017
701041036,2017
701041037,2017
701041038,2017
701041039,2017
701041040,2017
701041041,2017
701041042,2017
701041043,2017
701041044,2017
702011045,2017
702011046,2017
702011047,2017
702011048,2017
702011049,2017
702011050,2017
702011051,2017
702011052,2017
702011053,2017
702011054,2017
702021055,2017
702021056,2017
702031057,2017
702031058,2017
702031059,2017
702031060,2017
702031061,2017
702041062,2017
702041063,2017
702041064,2017
702051065,2017
702051066,2017
702051067,2017
702051068,2017
801011001,2017
801011002,2017
801011003,2017
801011004,2017
801011005,2017
801011006,2017
801011007,2017
801011008,2017
801011009,2017
801011010,2017
801011011,2017
801011012,2017
801011013,2017
801011014,2017
801011015,2017
801011016,2017
801011017,2017
801011018,2017
801011019,2017
801011020,2017
801011021,2017
801011022,2017
801011023,2017
801011024,2017
801011025,2017
801011026,2017
801011111,2017
801011112,2017
801031031,2017
801031032,2017
801031113,2017
801031114,2017
801031115,2017
801041034,2017
801041035,2017
801041036,2017
801041037,2017
801041038,2017
801041039,2017
801041040,2017
801041043,2017
801041044,2017
801041045,2017
801041046,2017
801041047,2017
801041048,2017
801041116,2017
801041117,2017
801041118,2017
801041119,2017
801041120,2017
801041121,2017
801041122,2017
801051049,2017
801051050,2017
801051051,2017
801051053,2017
801051054,2017
801051055,2017
801051056,2017
801051057,2017
801051058,2017
801051060,2017
801051061,2017
801051123,2017
801051124,2017
801051125,2017
801051126,2017
801051127,2017
801051128,2017
801061062,2017
801061063,2017
801061064,2017
801061066,2017
801061067,2017
801061068,2017
801061069,2017
801061070,2017
801061129,2017
801061130,2017
801061131,2017
801071071,2017
801071072,2017
801071073,2017
801071074,2017
801071075,2017
801071076,2017
801071077,2017
801071078,2017
801071079,2017
801071080,2017
801071081,2017
801071082,2017
801071083,2017
801071084,2017
801071085,2017
801071086,2017
801071087,2017
801071088,2017
801071089,2017
801071090,2017
801071132,2017
801081091,2017
801081092,2017
801081093,2017
801081094,2017
801081095,2017
801081096,2017
801081097,2017
801081098,2017
801081133,2017
801091099,2017
801091100,2017
801091101,2017
801091102,2017
801091103,2017
801091104,2017
801091105,2017
801091106,2017
801091107,2017
801091108,2017
801091109,2017
801091110,2017
801101134,2017
801101135,2017
801101136,2017
801101137,2017
801101138,2017
801101139,2017
801111140,2017
801111141,2017
101021007,2018
101021008,2018
101021009,2018
101021010,2018
101021011,2018
101021012,2018
101031013,2018
101031014,2018
101031015,2018
101031016,2018
101041017,2018
101041018,2018
101041019,2018
101041020,2018
101041021,2018
101041022,2018
101041023,2018
101041024,2018
101041025,2018
101041026,2018
101041027,2018
101051539,2018
101051540,2018
101061541,2018
101061542,2018
101061543,2018
101061544,2018
102011028,2018
102011029,2018
102011030,2018
102011031,2018
102011032,2018
102011033,2018
102011034,2018
102011035,2018
102011036,2018
102011037,2018
102011038,2018
102011039,2018
102011040,2018
102011041,2018
102011042,2018
102011043,2018
102021044,2018
102021045,2018
102021046,2018
102021047,2018
102021048,2018
102021049,2018
102021050,2018
102021051,2018
102021052,2018
102021053,2018
102021054,2018
102021055,2018
102021056,2018
102021057,2018
103011058,2018
103011059,2018
103011060,2018
103011061,2018
103021062,2018
103021063,2018
103021064,2018
103021065,2018
103021066,2018
103021067,2018
103021068,2018
103021069,2018
103031070,2018
103031071,2018
103031072,2018
103031073,2018
103031074,2018
103031075,2018
103041076,2018
103041077,2018
103041078,2018
103041079,2018
104011080,2018
104011081,2018
104011082,2018
104021083,2018
104021084,2018
104021085,2018
104021086,2018
104021087,2018
104021088,2018
104021089,2018
104021090,2018
104021091,2018
105011092,2018
105011093,2018
105011094,2018
105011095,2018
105011096,2018
105021097,2018
105021098,2018
105031099,2018
105031100,2018
105031101,2018
105031102,2018
105031103,2018
105031104,2018
105031105,2018
105031106,2018
106011107,2018
106011108,2018
106011109,2018
106011110,2018
106011111,2018
106011112,2018
106011113,2018
106021114,2018
106021115,2018
106021116,2018
106021117,2018
106021118,2018
106031119,2018
106031120,2018
106031121,2018
106031122,2018
106031123,2018
106031124,2018
106031125,2018
106041126,2018
106041127,2018
106041128,2018
106041129,2018
107011131,2018
107011132,2018
107011133,2018
107011134,2018
107011545,2018
107011546,2018
107011547,2018
107021135,2018
107031136,2018
107031137,2018
107031138,2018
107031139,2018
107031140,2018
107031141,2018
107031142,2018
107031143,2018
107041144,2018
107041145,2018
107041146,2018
107041147,2018
107041148,2018
107041150,2018
107041548,2018
107041549,2018
108011151,2018
108011152,2018
108011153,2018
108011154,2018
108021155,2018
108021156,2018
108021157,2018
108021158,2018
108021159,2018
108021160,2018
108031161,2018
108041162,2018
108041163,2018
108041164,2018
108041165,2018
108041166,2018
108051167,2018
108051168,2018
108051169,2018
108051170,2018
108051171,2018
109011172,2018
109011173,2018
109011174,2018
109011175,2018
109011176,2018
109021177,2018
109021178,2018
109021179,2018
109031180,2018
109031181,2018
109031182,2018
109031183,2018
109031184,2018
109031185,2018
110011186,2018
110011187,2018
110011188,2018
110011189,2018
110021190,2018
110021191,2018
110021192,2018
110021193,2018
110021194,2018
110031195,2018
110031196,2018
110031197,2018
110031198,2018
110041199,2018
110041200,2018
110041201,2018
110041202,2018
110041203,2018
110041204,2018
110041205,2018
111011206,2018
111011207,2018
111011208,2018
111011209,2018
111011210,2018
111011211,2018
111011212,2018
111011213,2018
111011214,2018
111021215,2018
111021216,2018
111021217,2018
111021218,2018
111021219,2018
111021220,2018
111021221,2018
111031222,2018
111031223,2018
111031224,2018
111031225,2018
111031226,2018
111031227,2018
111031228,2018
111031229,2018
111031230,2018
111031231,2018
111031232,2018
111031233,2018
111031234,2018
111031235,2018
112011236,2018
112011237,2018
112011238,2018
112011239,2018
112011240,2018
112011241,2018
112011242,2018
112011243,2018
112021244,2018
112021245,2018
112021246,2018
112021247,2018
112021248,2018
112021249,2018
112031250,2018
112031251,2018
112031252,2018
112031253,2018
112031254,2018
112031550,2018
112031551,2018
112031552,2018
113011256,2018
113011257,2018
113011258,2018
113011259,2018
113021260,2018
113021261,2018
113021262,2018
113031263,2018
113031264,2018
113031265,2018
113031266,2018
113031267,2018
113031268,2018
113031269,2018
113031270,2018
113031271,2018
114011272,2018
114011273,2018
114011274,2018
114011275,2018
114011276,2018
114011277,2018
114011278,2018
114011279,2018
114011280,2018
114011281,2018
114011282,2018
114011283,2018
114021284,2018
114021285,2018
114021286,2018
114021287,2018
114021288,2018
114021289,2018
115011290,2018
115011291,2018
115011294,2018
115011296,2018
115011553,2018
115011554,2018
115011555,2018
115011556,2018
115011557,2018
115011558,2018
115011559,2018
115021297,2018
115021298,2018
115031299,2018
115031300,2018
115041301,2018
115041302,2018
116011303,2018
116011304,2018
116011306,2018
116011307,2018
116011308,2018
116011560,2018
116011561,2018
116021309,2018
116021310,2018
116021312,2018
116021562,2018
116021563,2018
116031313,2018
116031314,2018
116031315,2018
116031316,2018
116031317,2018
116031318,2018
116031319,2018
117011320,2018
117011321,2018
117011322,2018
117011323,2018
117011324,2018
117011325,2018
117021326,2018
117021327,2018
117021328,2018
117031329,2018
117031330,2018
117031331,2018
117031332,2018
117031333,2018
117031334,2018
117031335,2018
117031336,2018
117031337,2018
117031338,2018
118011339,2018
118011340,2018
118011341,2018
118011342,2018
118011343,2018
118011344,2018
118011345,2018
118011346,2018
118011347,2018
118021348,2018
118021350,2018
118021564,2018
118021565,2018
118021566,2018
118021567,2018
118021568,2018
118021569,2018
118021570,2018
119011354,2018
119011355,2018
119011356,2018
119011357,2018
119011358,2018
119011359,2018
119011360,2018
119011361,2018
119011571,2018
119011572,2018
119021362,2018
119021363,2018
119021364,2018
119021366,2018
119021367,2018
119021573,2018
119021574,2018
119031368,2018
119031369,2018
119031370,2018
119031371,2018
119031372,2018
119031373,2018
119031374,2018
119041375,2018
119041376,2018
119041377,2018
119041378,2018
119041379,2018
119041380,2018
119041381,2018
119041382,2018
120011383,2018
120011384,2018
120011385,2018
120011386,2018
120021387,2018
120021388,2018
120021389,2018
120031390,2018
120031391,2018
120031392,2018
120031393,2018
120031394,2018
120031395,2018
120031396,2018
120031575,2018
120031576,2018
121011398,2018
121011399,2018
121011400,2018
121011401,2018
121011402,2018
121021403,2018
121021404,2018
121021406,2018
121021577,2018
121021578,2018
121021579,2018
121031407,2018
121031408,2018
121031409,2018
121031410,2018
121031411,2018
121031412,2018
121041413,2018
121041414,2018
121041415,2018
121041416,2018
121041417,2018
122011418,2018
122011419,2018
122021420,2018
122021421,2018
122021422,2018
122021423,2018
122031424,2018
122031425,2018
122031426,2018
122031427,2018
122031428,2018
122031429,2018
122031430,2018
122031431,2018
122031432,2018
123011433,2018
123011434,2018
123011435,2018
123021436,2018
123021437,2018
123021438,2018
123021439,2018
123021440,2018
123021441,2018
123021442,2018
123021443,2018
123021444,2018
123031445,2018
123031446,2018
123031447,2018
123031448,2018
124011449,2018
124011450,2018
124011451,2018
124011452,2018
124011453,2018
124011454,2018
124011455,2018
124021456,2018
124031457,2018
124031458,2018
124031459,2018
124031460,2018
124031461,2018
124031462,2018
124031463,2018
124031464,2018
124031465,2018
124041466,2018
124041467,2018
124041468,2018
124051469,2018
124051470,2018
124051580,2018
124051581,2018
125011473,2018
125011475,2018
125011582,2018
125011583,2018
125011584,2018
125011585,2018
125011586,2018
125011587,2018
125021476,2018
125021477,2018
125021478,2018
125031479,2018
125031480,2018
125031481,2018
125031482,2018
125031483,2018
125031484,2018
125031485,2018
125031486,2018
125031487,2018
125041489,2018
125041490,2018
125041491,2018
125041492,2018
125041493,2018
125041494,2018
125041588,2018
125041589,2018
126011495,2018
126011496,2018
126021497,2018
126021498,2018
126021499,2018
126021500,2018
126021501,2018
126021503,2018
126021590,2018
126021591,2018
127011504,2018
127011505,2018
127011506,2018
127011592,2018
127011593,2018
127011594,2018
127011595,2018
127011596,2018
127011597,2018
127021509,2018
127021510,2018
127021511,2018
127021512,2018
127021513,2018
127021514,2018
127021515,2018
127021516,2018
127021517,2018
127021518,2018
127021519,2018
127021520,2018
127021521,2018
127031522,2018
127031523,2018
127031524,2018
127031598,2018
127031599,2018
127031600,2018
127031601,2018
128011529,2018
128011530,2018
128011531,2018
128011602,2018
128011603,2018
128011604,2018
128011605,2018
128011606,2018
128021533,2018
128021534,2018
128021535,2018
128021536,2018
128021537,2018
128021538,2018
128021607,2018
128021608,2018
128021609,2018
201011001,2018
201011002,2018
201011003,2018
201011004,2018
201011005,2018
201011006,2018
201011007,2018
201011008,2018
201021009,2018
201021010,2018
201021011,2018
201021012,2018
201031013,2018
201031014,2018
201031015,2018
201031016,2018
201031017,2018
202011018,2018
202011019,2018
202011020,2018
202011021,2018
202011022,2018
202011023,2018
202011024,2018
202011025,2018
202021026,2018
202021027,2018
202021028,2018
202021029,2018
202021030,2018
202021031,2018
202031032,2018
202031033,2018
203011034,2018
203011035,2018
203011036,2018
203021037,2018
203021038,2018
203021039,2018
203021040,2018
203021041,2018
203021042,2018
203021043,2018
203021044,2018
203021045,2018
203021046,2018
203021047,2018
203031048,2018
203031049,2018
203031050,2018
203031051,2018
203031052,2018
203031053,2018
204011054,2018
204011055,2018
204011056,2018
204011057,2018
204011058,2018
204011059,2018
204011060,2018
204011061,2018
204011062,2018
204021063,2018
204021064,2018
204021065,2018
204021066,2018
204021067,2018
204031068,2018
204031069,2018
204031070,2018
204031071,2018
204031072,2018
204031073,2018
204031074,2018
204031075,2018
205011076,2018
205011077,2018
205011078,2018
205011079,2018
205021080,2018
205021081,2018
205021082,2018
205021083,2018
205021084,2018
205021085,2018
205021086,2018
205031087,2018
205031088,2018
205031089,2018
205031090,2018
205031091,2018
205031092,2018
205031093,2018
205041094,2018
205041095,2018
205041096,2018
205041097,2018
205041098,2018
205051099,2018
205051100,2018
205051101,2018
205051102,2018
205051103,2018
205051104,2018
206011105,2018
206011106,2018
206011107,2018
206011108,2018
206011109,2018
206021110,2018
206021111,2018
206021112,2018
206031113,2018
206031114,2018
206031115,2018
206031116,2018
206041117,2018
206041118,2018
206041119,2018
206041120,2018
206041121,2018
206041122,2018
206041123,2018
206041124,2018
206041125,2018
206041126,2018
206041127,2018
206051128,2018
206051129,2018
206051130,2018
206051131,2018
206051132,2018
206051133,2018
206051134,2018
206061135,2018
206061136,2018
206061137,2018
206061138,2018
206071139,2018
206071140,2018
206071141,2018
206071142,2018
206071143,2018
206071144,2018
206071145,2018
207011146,2018
207011147,2018
207011148,2018
207011149,2018
207011150,2018
207011151,2018
207011152,2018
207011153,2018
207011154,2018
207011155,2018
207021156,2018
207021157,2018
207021159,2018
207021160,2018
207021424,2018
207021425,2018
207031161,2018
207031162,2018
207031163,2018
207031164,2018
207031165,2018
207031166,2018
207031167,2018
208011168,2018
208011169,2018
208011170,2018
208011171,2018
208011172,2018
208011173,2018
208021174,2018
208021176,2018
208021177,2018
208021178,2018
208021179,2018
208021180,2018
208021181,2018
208021182,2018
208021426,2018
208021427,2018
208031183,2018
208031184,2018
208031185,2018
208031186,2018
208031187,2018
208031188,2018
208031189,2018
208031190,2018
208031191,2018
208031192,2018
208031193,2018
208041194,2018
208041195,2018
209011196,2018
209011197,2018
209011198,2018
209011199,2018
209011200,2018
209011201,2018
209011202,2018
209011203,2018
209011204,2018
209021205,2018
209021207,2018
209021208,2018
209021428,2018
209021429,2018
209031209,2018
209031210,2018
209031211,2018
209031212,2018
209031213,2018
209031214,2018
209031215,2018
209041216,2018
209041217,2018
209041219,2018
209041220,2018
209041221,2018
209041223,2018
209041224,2018
209041225,2018
209041430,2018
209041431,2018
209041432,2018
209041433,2018
209041434,2018
209041435,2018
209041436,2018
209041437,2018
210011226,2018
210011227,2018
210011228,2018
210011229,2018
210011230,2018
210011231,2018
210021232,2018
210021233,2018
210021234,2018
210021235,2018
210031236,2018
210031237,2018
210031239,2018
210031438,2018
210031439,2018
210031440,2018
210041240,2018
210041241,2018
210051242,2018
210051243,2018
210051245,2018
210051246,2018
210051247,2018
210051248,2018
210051249,2018
210051250,2018
210051441,2018
210051442,2018
210051443,2018
210051444,2018
210051445,2018
211011251,2018
211011254,2018
211011255,2018
211011256,2018
211011257,2018
211011258,2018
211011259,2018
211011260,2018
211011446,2018
211011447,2018
211011448,2018
211011449,2018
211021261,2018
211021262,2018
211031263,2018
211031265,2018
211031266,2018
211031267,2018
211031268,2018
211031450,2018
211031451,2018
211031452,2018
211041269,2018
211041270,2018
211041271,2018
211041272,2018
211041273,2018
211051274,2018
211051275,2018
211051276,2018
211051277,2018
211051278,2018
211051279,2018
211051280,2018
211051281,2018
211051282,2018
211051283,2018
211051284,2018
211051285,2018
211051286,2018
212011287,2018
212011288,2018
212011289,2018
212011290,2018
212011291,2018
212011292,2018
212021293,2018
212021294,2018
212021295,2018
212021297,2018
212021299,2018
212021453,2018
212021454,2018
212021455,2018
212021456,2018
212031300,2018
212031301,2018
212031302,2018
212031303,2018
212031304,2018
212031305,2018
212031306,2018
212031308,2018
212031457,2018
212031458,2018
212041309,2018
212041310,2018
212041311,2018
212041312,2018
212041313,2018
212041314,2018
212041316,2018
212041317,2018
212041318,2018
212041459,2018
212041460,2018
212051319,2018
212051320,2018
212051321,2018
212051322,2018
212051323,2018
212051324,2018
212051325,2018
212051326,2018
212051327,2018
213011328,2018
213011329,2018
213011330,2018
213011331,2018
213011332,2018
213011333,2018
213011334,2018
213011335,2018
213011336,2018
213011337,2018
213011338,2018
213011339,2018
213011340,2018
213021341,2018
213021342,2018
213021343,2018
213021344,2018
213021345,2018
213021346,2018
213031347,2018
213031348,2018
213031349,2018
213031350,2018
213031351,2018
213031352,2018
213041353,2018
213041355,2018
213041356,2018
213041357,2018
213041358,2018
213041359,2018
213041360,2018
213041461,2018
213041462,2018
213041463,2018
213051361,2018
213051362,2018
213051363,2018
213051365,2018
213051366,2018
213051368,2018
213051369,2018
213051464,2018
213051465,2018
213051466,2018
213051467,2018
213051468,2018
214011370,2018
214011371,2018
214011372,2018
214011373,2018
214011374,2018
214011375,2018
214011376,2018
214021377,2018
214021378,2018
214021379,2018
214021380,2018
214021381,2018
214021382,2018
214021383,2018
214021384,2018
214021385,2018
215011386,2018
215011387,2018
215011388,2018
215011389,2018
215011390,2018
215011391,2018
215011392,2018
215011393,2018
215011394,2018
215021395,2018
215021396,2018
215021398,2018
215021399,2018
215021469,2018
215021470,2018
215031400,2018
215031401,2018
215031402,2018
215031403,2018
215031404,2018
215031405,2018
216011406,2018
216011407,2018
216011408,2018
216011409,2018
216011410,2018
216021411,2018
216021412,2018
216021413,2018
216021414,2018
216031415,2018
216031416,2018
216031417,2018
216031418,2018
216031419,2018
217011420,2018
217011421,2018
217011422,2018
217011423,2018
217031471,2018
217031472,2018
217031473,2018
217031474,2018
217031475,2018
217031476,2018
217041477,2018
217041478,2018
217041479,2018
217041480,2018
301011001,2018
301011002,2018
301011003,2018
301011004,2018
301011005,2018
301011006,2018
301021007,2018
301021008,2018
301021009,2018
301021011,2018
301021012,2018
301021013,2018
301021527,2018
301031014,2018
301031015,2018
301031016,2018
301031017,2018
301031018,2018
301031019,2018
301031020,2018
301031021,2018
302011022,2018
302011023,2018
302011024,2018
302011025,2018
302011026,2018
302021027,2018
302021028,2018
302021029,2018
302021030,2018
302021031,2018
302021032,2018
302021033,2018
302021034,2018
302031035,2018
302031036,2018
302031037,2018
302031038,2018
302031039,2018
302031040,2018
302041041,2018
302041042,2018
302041043,2018
302041044,2018
302041045,2018
302041046,2018
303011047,2018
303011048,2018
303011049,2018
303011050,2018
303011051,2018
303021052,2018
303021053,2018
303021054,2018
303021055,2018
303021056,2018
303021057,2018
303021058,2018
303021059,2018
303031060,2018
303031061,2018
303031062,2018
303031063,2018
303031064,2018
303031065,2018
303031066,2018
303041067,2018
303041068,2018
303041069,2018
303041070,2018
303041071,2018
303051072,2018
303051073,2018
303051074,2018
303051075,2018
303051076,2018
303061077,2018
303061078,2018
303061079,2018
303061080,2018
304011081,2018
304011082,2018
304011083,2018
304011084,2018
304011085,2018
304021086,2018
304021087,2018
304021088,2018
304021089,2018
304021090,2018
304021091,2018
304031092,2018
304031093,2018
304031094,2018
304031095,2018
304031096,2018
304031097,2018
304041098,2018
304041099,2018
304041100,2018
304041101,2018
304041102,2018
304041103,2018
304041104,2018
305011105,2018
305011106,2018
305011107,2018
305011108,2018
305011109,2018
305011110,2018
305011111,2018
305011112,2018
305021113,2018
305021114,2018
305021115,2018
305021116,2018
305021117,2018
305021118,2018
305031119,2018
305031120,2018
305031121,2018
305031122,2018
305031123,2018
305031124,2018
305031125,2018
305031126,2018
305031127,2018
305031128,2018
305031129,2018
305031130,2018
305031131,2018
305041132,2018
305041133,2018
305041134,2018
305041135,2018
305041136,2018
305041137,2018
306011138,2018
306011139,2018
306011140,2018
306011141,2018
306011142,2018
306011143,2018
306021144,2018
306021145,2018
306021146,2018
306021147,2018
306021148,2018
306021149,2018
306021150,2018
306021151,2018
306021152,2018
306021153,2018
306021154,2018
306021155,2018
306021156,2018
306021157,2018
306031158,2018
306031159,2018
306031160,2018
306031161,2018
306031162,2018
306031163,2018
306041164,2018
306041165,2018
306051166,2018
306051167,2018
306051168,2018
306051169,2018
306051170,2018
307011171,2018
307011172,2018
307011173,2018
307011174,2018
307011175,2018
307011176,2018
307011177,2018
307011178,2018
307021179,2018
307021180,2018
307021181,2018
307021182,2018
307021183,2018
307031184,2018
307031185,2018
307031186,2018
307031187,2018
307031188,2018
307031189,2018
