SA2_MAIN16,Year,BP,rsBP,BC,rsBC,CS,rsCS,VD,rsVD
120031395,2017,NA,NA,NA,NA,NA,NA,NA,NA
120031396,2017,NA,NA,NA,NA,NA,NA,NA,NA
120031575,2017,NA,NA,NA,NA,NA,NA,NA,NA
120031576,2017,NA,NA,NA,NA,NA,NA,NA,NA
121011398,2017,NA,NA,NA,NA,NA,NA,NA,NA
121011399,2017,NA,NA,NA,NA,NA,NA,NA,NA
121011400,2017,NA,NA,NA,NA,NA,NA,NA,NA
121011401,2017,NA,NA,NA,NA,NA,NA,NA,NA
121011402,2017,NA,NA,NA,NA,NA,NA,NA,NA
121021403,2017,NA,NA,NA,NA,NA,NA,NA,NA
121021404,2017,NA,NA,NA,NA,NA,NA,NA,NA
121021406,2017,NA,NA,NA,NA,NA,NA,NA,NA
121021577,2017,NA,NA,NA,NA,NA,NA,NA,NA
121021578,2017,NA,NA,NA,NA,NA,NA,NA,NA
121021579,2017,NA,NA,NA,NA,NA,NA,NA,NA
121031407,2017,NA,NA,NA,NA,NA,NA,NA,NA
121031408,2017,NA,NA,NA,NA,NA,NA,NA,NA
121031409,2017,NA,NA,NA,NA,NA,NA,NA,NA
121031410,2017,NA,NA,NA,NA,NA,NA,NA,NA
121031411,2017,NA,NA,NA,NA,NA,NA,NA,NA
121031412,2017,NA,NA,NA,NA,NA,NA,NA,NA
121041413,2017,NA,NA,NA,NA,NA,NA,NA,NA
121041414,2017,NA,NA,NA,NA,NA,NA,NA,NA
121041415,2017,NA,NA,NA,NA,NA,NA,NA,NA
121041416,2017,NA,NA,NA,NA,NA,NA,NA,NA
121041417,2017,NA,NA,NA,NA,NA,NA,NA,NA
122011418,2017,NA,NA,NA,NA,NA,NA,NA,NA
122011419,2017,NA,NA,NA,NA,NA,NA,NA,NA
122021420,2017,NA,NA,NA,NA,NA,NA,NA,NA
122021421,2017,NA,NA,NA,NA,NA,NA,NA,NA
122021422,2017,NA,NA,NA,NA,NA,NA,NA,NA
122021423,2017,NA,NA,NA,NA,NA,NA,NA,NA
122031424,2017,NA,NA,NA,NA,NA,NA,NA,NA
122031425,2017,NA,NA,NA,NA,NA,NA,NA,NA
122031426,2017,NA,NA,NA,NA,NA,NA,NA,NA
122031427,2017,NA,NA,NA,NA,NA,NA,NA,NA
122031428,2017,NA,NA,NA,NA,NA,NA,NA,NA
122031429,2017,NA,NA,NA,NA,NA,NA,NA,NA
122031430,2017,NA,NA,NA,NA,NA,NA,NA,NA
122031431,2017,NA,NA,NA,NA,NA,NA,NA,NA
122031432,2017,NA,NA,NA,NA,NA,NA,NA,NA
123011433,2017,NA,NA,NA,NA,NA,NA,NA,NA
123011434,2017,NA,NA,NA,NA,NA,NA,NA,NA
123011435,2017,NA,NA,NA,NA,NA,NA,NA,NA
123021436,2017,NA,NA,NA,NA,NA,NA,NA,NA
123021437,2017,NA,NA,NA,NA,NA,NA,NA,NA
123021438,2017,NA,NA,NA,NA,NA,NA,NA,NA
123021439,2017,NA,NA,NA,NA,NA,NA,NA,NA
123021440,2017,NA,NA,NA,NA,NA,NA,NA,NA
123021441,2017,NA,NA,NA,NA,NA,NA,NA,NA
123021442,2017,NA,NA,NA,NA,NA,NA,NA,NA
123021443,2017,NA,NA,NA,NA,NA,NA,NA,NA
123021444,2017,NA,NA,NA,NA,NA,NA,NA,NA
123031445,2017,NA,NA,NA,NA,NA,NA,NA,NA
123031446,2017,NA,NA,NA,NA,NA,NA,NA,NA
123031447,2017,NA,NA,NA,NA,NA,NA,NA,NA
123031448,2017,NA,NA,NA,NA,NA,NA,NA,NA
124011449,2017,NA,NA,NA,NA,NA,NA,NA,NA
124011450,2017,NA,NA,NA,NA,NA,NA,NA,NA
124011451,2017,NA,NA,NA,NA,NA,NA,NA,NA
124011452,2017,NA,NA,NA,NA,NA,NA,NA,NA
124011453,2017,NA,NA,NA,NA,NA,NA,NA,NA
124011454,2017,NA,NA,NA,NA,NA,NA,NA,NA
124011455,2017,NA,NA,NA,NA,NA,NA,NA,NA
124021456,2017,NA,NA,NA,NA,NA,NA,NA,NA
124031457,2017,NA,NA,NA,NA,NA,NA,NA,NA
124031458,2017,NA,NA,NA,NA,NA,NA,NA,NA
124031459,2017,NA,NA,NA,NA,NA,NA,NA,NA
124031460,2017,NA,NA,NA,NA,NA,NA,NA,NA
124031461,2017,NA,NA,NA,NA,NA,NA,NA,NA
124031462,2017,NA,NA,NA,NA,NA,NA,NA,NA
124031463,2017,NA,NA,NA,NA,NA,NA,NA,NA
124031464,2017,NA,NA,NA,NA,NA,NA,NA,NA
124031465,2017,NA,NA,NA,NA,NA,NA,NA,NA
124041466,2017,NA,NA,NA,NA,NA,NA,NA,NA
124041467,2017,NA,NA,NA,NA,NA,NA,NA,NA
124041468,2017,NA,NA,NA,NA,NA,NA,NA,NA
124051469,2017,NA,NA,NA,NA,NA,NA,NA,NA
124051470,2017,NA,NA,NA,NA,NA,NA,NA,NA
124051580,2017,NA,NA,NA,NA,NA,NA,NA,NA
124051581,2017,NA,NA,NA,NA,NA,NA,NA,NA
125011473,2017,NA,NA,NA,NA,NA,NA,NA,NA
125011475,2017,NA,NA,NA,NA,NA,NA,NA,NA
125011582,2017,NA,NA,NA,NA,NA,NA,NA,NA
125011583,2017,NA,NA,NA,NA,NA,NA,NA,NA
125011584,2017,NA,NA,NA,NA,NA,NA,NA,NA
125011585,2017,NA,NA,NA,NA,NA,NA,NA,NA
125011586,2017,NA,NA,NA,NA,NA,NA,NA,NA
125011587,2017,NA,NA,NA,NA,NA,NA,NA,NA
125021476,2017,NA,NA,NA,NA,NA,NA,NA,NA
125021477,2017,NA,NA,NA,NA,NA,NA,NA,NA
125021478,2017,NA,NA,NA,NA,NA,NA,NA,NA
125031479,2017,NA,NA,NA,NA,NA,NA,NA,NA
125031480,2017,NA,NA,NA,NA,NA,NA,NA,NA
125031481,2017,NA,NA,NA,NA,NA,NA,NA,NA
125031482,2017,NA,NA,NA,NA,NA,NA,NA,NA
125031483,2017,NA,NA,NA,NA,NA,NA,NA,NA
125031484,2017,NA,NA,NA,NA,NA,NA,NA,NA
125031485,2017,NA,NA,NA,NA,NA,NA,NA,NA
125031486,2017,NA,NA,NA,NA,NA,NA,NA,NA
125031487,2017,NA,NA,NA,NA,NA,NA,NA,NA
125041489,2017,NA,NA,NA,NA,NA,NA,NA,NA
125041490,2017,NA,NA,NA,NA,NA,NA,NA,NA
125041491,2017,NA,NA,NA,NA,NA,NA,NA,NA
125041492,2017,NA,NA,NA,NA,NA,NA,NA,NA
125041493,2017,NA,NA,NA,NA,NA,NA,NA,NA
125041494,2017,NA,NA,NA,NA,NA,NA,NA,NA
125041588,2017,NA,NA,NA,NA,NA,NA,NA,NA
125041589,2017,NA,NA,NA,NA,NA,NA,NA,NA
126011495,2017,NA,NA,NA,NA,NA,NA,NA,NA
126011496,2017,NA,NA,NA,NA,NA,NA,NA,NA
126021497,2017,NA,NA,NA,NA,NA,NA,NA,NA
126021498,2017,NA,NA,NA,NA,NA,NA,NA,NA
126021499,2017,NA,NA,NA,NA,NA,NA,NA,NA
126021500,2017,NA,NA,NA,NA,NA,NA,NA,NA
126021501,2017,NA,NA,NA,NA,NA,NA,NA,NA
126021503,2017,NA,NA,NA,NA,NA,NA,NA,NA
126021590,2017,NA,NA,NA,NA,NA,NA,NA,NA
126021591,2017,NA,NA,NA,NA,NA,NA,NA,NA
127011504,2017,NA,NA,NA,NA,NA,NA,NA,NA
127011505,2017,NA,NA,NA,NA,NA,NA,NA,NA
127011506,2017,NA,NA,NA,NA,NA,NA,NA,NA
127011592,2017,NA,NA,NA,NA,NA,NA,NA,NA
127011593,2017,NA,NA,NA,NA,NA,NA,NA,NA
127011594,2017,NA,NA,NA,NA,NA,NA,NA,NA
127011595,2017,NA,NA,NA,NA,NA,NA,NA,NA
127011596,2017,NA,NA,NA,NA,NA,NA,NA,NA
127011597,2017,NA,NA,NA,NA,NA,NA,NA,NA
127021509,2017,NA,NA,NA,NA,NA,NA,NA,NA
127021510,2017,NA,NA,NA,NA,NA,NA,NA,NA
127021511,2017,NA,NA,NA,NA,NA,NA,NA,NA
127021512,2017,NA,NA,NA,NA,NA,NA,NA,NA
127021513,2017,NA,NA,NA,NA,NA,NA,NA,NA
127021514,2017,NA,NA,NA,NA,NA,NA,NA,NA
127021515,2017,NA,NA,NA,NA,NA,NA,NA,NA
127021516,2017,NA,NA,NA,NA,NA,NA,NA,NA
127021517,2017,NA,NA,NA,NA,NA,NA,NA,NA
127021518,2017,NA,NA,NA,NA,NA,NA,NA,NA
127021519,2017,NA,NA,NA,NA,NA,NA,NA,NA
127021520,2017,NA,NA,NA,NA,NA,NA,NA,NA
127021521,2017,NA,NA,NA,NA,NA,NA,NA,NA
127031522,2017,NA,NA,NA,NA,NA,NA,NA,NA
127031523,2017,NA,NA,NA,NA,NA,NA,NA,NA
127031524,2017,NA,NA,NA,NA,NA,NA,NA,NA
127031598,2017,NA,NA,NA,NA,NA,NA,NA,NA
127031599,2017,NA,NA,NA,NA,NA,NA,NA,NA
127031600,2017,NA,NA,NA,NA,NA,NA,NA,NA
127031601,2017,NA,NA,NA,NA,NA,NA,NA,NA
128011529,2017,NA,NA,NA,NA,NA,NA,NA,NA
128011530,2017,NA,NA,NA,NA,NA,NA,NA,NA
128011531,2017,NA,NA,NA,NA,NA,NA,NA,NA
128011602,2017,NA,NA,NA,NA,NA,NA,NA,NA
128011603,2017,NA,NA,NA,NA,NA,NA,NA,NA
128011604,2017,NA,NA,NA,NA,NA,NA,NA,NA
128011605,2017,NA,NA,NA,NA,NA,NA,NA,NA
128011606,2017,NA,NA,NA,NA,NA,NA,NA,NA
128021533,2017,NA,NA,NA,NA,NA,NA,NA,NA
128021534,2017,NA,NA,NA,NA,NA,NA,NA,NA
128021535,2017,NA,NA,NA,NA,NA,NA,NA,NA
128021536,2017,NA,NA,NA,NA,NA,NA,NA,NA
128021537,2017,NA,NA,NA,NA,NA,NA,NA,NA
128021538,2017,NA,NA,NA,NA,NA,NA,NA,NA
128021607,2017,NA,NA,NA,NA,NA,NA,NA,NA
128021608,2017,NA,NA,NA,NA,NA,NA,NA,NA
128021609,2017,NA,NA,NA,NA,NA,NA,NA,NA
201011001,2017,NA,NA,NA,NA,NA,NA,NA,NA
201011002,2017,NA,NA,NA,NA,NA,NA,NA,NA
201011003,2017,NA,NA,NA,NA,NA,NA,NA,NA
201011004,2017,NA,NA,NA,NA,NA,NA,NA,NA
201011005,2017,NA,NA,NA,NA,NA,NA,NA,NA
201011006,2017,NA,NA,NA,NA,NA,NA,NA,NA
201011007,2017,NA,NA,NA,NA,NA,NA,NA,NA
201011008,2017,NA,NA,NA,NA,NA,NA,NA,NA
201021009,2017,NA,NA,NA,NA,NA,NA,NA,NA
201021010,2017,NA,NA,NA,NA,NA,NA,NA,NA
201021011,2017,NA,NA,NA,NA,NA,NA,NA,NA
201021012,2017,NA,NA,NA,NA,NA,NA,NA,NA
201031013,2017,NA,NA,NA,NA,NA,NA,NA,NA
201031014,2017,NA,NA,NA,NA,NA,NA,NA,NA
201031015,2017,NA,NA,NA,NA,NA,NA,NA,NA
201031016,2017,NA,NA,NA,NA,NA,NA,NA,NA
201031017,2017,NA,NA,NA,NA,NA,NA,NA,NA
202011018,2017,NA,NA,NA,NA,NA,NA,NA,NA
202011019,2017,NA,NA,NA,NA,NA,NA,NA,NA
202011020,2017,NA,NA,NA,NA,NA,NA,NA,NA
202011021,2017,NA,NA,NA,NA,NA,NA,NA,NA
202011022,2017,NA,NA,NA,NA,NA,NA,NA,NA
202011023,2017,NA,NA,NA,NA,NA,NA,NA,NA
202011024,2017,NA,NA,NA,NA,NA,NA,NA,NA
202011025,2017,NA,NA,NA,NA,NA,NA,NA,NA
202021026,2017,NA,NA,NA,NA,NA,NA,NA,NA
202021027,2017,NA,NA,NA,NA,NA,NA,NA,NA
202021028,2017,NA,NA,NA,NA,NA,NA,NA,NA
202021029,2017,NA,NA,NA,NA,NA,NA,NA,NA
202021030,2017,NA,NA,NA,NA,NA,NA,NA,NA
202021031,2017,NA,NA,NA,NA,NA,NA,NA,NA
202031032,2017,NA,NA,NA,NA,NA,NA,NA,NA
202031033,2017,NA,NA,NA,NA,NA,NA,NA,NA
203011034,2017,NA,NA,NA,NA,NA,NA,NA,NA
203011035,2017,NA,NA,NA,NA,NA,NA,NA,NA
203011036,2017,NA,NA,NA,NA,NA,NA,NA,NA
203021037,2017,NA,NA,NA,NA,NA,NA,NA,NA
203021038,2017,NA,NA,NA,NA,NA,NA,NA,NA
203021039,2017,NA,NA,NA,NA,NA,NA,NA,NA
203021040,2017,NA,NA,NA,NA,NA,NA,NA,NA
203021041,2017,NA,NA,NA,NA,NA,NA,NA,NA
203021042,2017,NA,NA,NA,NA,NA,NA,NA,NA
203021043,2017,NA,NA,NA,NA,NA,NA,NA,NA
203021044,2017,NA,NA,NA,NA,NA,NA,NA,NA
203021045,2017,NA,NA,NA,NA,NA,NA,NA,NA
203021046,2017,NA,NA,NA,NA,NA,NA,NA,NA
203021047,2017,NA,NA,NA,NA,NA,NA,NA,NA
203031048,2017,NA,NA,NA,NA,NA,NA,NA,NA
203031049,2017,NA,NA,NA,NA,NA,NA,NA,NA
203031050,2017,NA,NA,NA,NA,NA,NA,NA,NA
203031051,2017,NA,NA,NA,NA,NA,NA,NA,NA
203031052,2017,NA,NA,NA,NA,NA,NA,NA,NA
203031053,2017,NA,NA,NA,NA,NA,NA,NA,NA
204011054,2017,NA,NA,NA,NA,NA,NA,NA,NA
204011055,2017,NA,NA,NA,NA,NA,NA,NA,NA
204011056,2017,NA,NA,NA,NA,NA,NA,NA,NA
204011057,2017,NA,NA,NA,NA,NA,NA,NA,NA
204011058,2017,NA,NA,NA,NA,NA,NA,NA,NA
204011059,2017,NA,NA,NA,NA,NA,NA,NA,NA
204011060,2017,NA,NA,NA,NA,NA,NA,NA,NA
204011061,2017,NA,NA,NA,NA,NA,NA,NA,NA
204011062,2017,NA,NA,NA,NA,NA,NA,NA,NA
204021063,2017,NA,NA,NA,NA,NA,NA,NA,NA
204021064,2017,NA,NA,NA,NA,NA,NA,NA,NA
204021065,2017,NA,NA,NA,NA,NA,NA,NA,NA
204021066,2017,NA,NA,NA,NA,NA,NA,NA,NA
204021067,2017,NA,NA,NA,NA,NA,NA,NA,NA
204031068,2017,NA,NA,NA,NA,NA,NA,NA,NA
204031069,2017,NA,NA,NA,NA,NA,NA,NA,NA
204031070,2017,NA,NA,NA,NA,NA,NA,NA,NA
204031071,2017,NA,NA,NA,NA,NA,NA,NA,NA
204031072,2017,NA,NA,NA,NA,NA,NA,NA,NA
204031073,2017,NA,NA,NA,NA,NA,NA,NA,NA
204031074,2017,NA,NA,NA,NA,NA,NA,NA,NA
204031075,2017,NA,NA,NA,NA,NA,NA,NA,NA
205011076,2017,NA,NA,NA,NA,NA,NA,NA,NA
205011077,2017,NA,NA,NA,NA,NA,NA,NA,NA
205011078,2017,NA,NA,NA,NA,NA,NA,NA,NA
205011079,2017,NA,NA,NA,NA,NA,NA,NA,NA
205021080,2017,NA,NA,NA,NA,NA,NA,NA,NA
205021081,2017,NA,NA,NA,NA,NA,NA,NA,NA
205021082,2017,NA,NA,NA,NA,NA,NA,NA,NA
205021083,2017,NA,NA,NA,NA,NA,NA,NA,NA
205021084,2017,NA,NA,NA,NA,NA,NA,NA,NA
205021085,2017,NA,NA,NA,NA,NA,NA,NA,NA
205021086,2017,NA,NA,NA,NA,NA,NA,NA,NA
205031087,2017,NA,NA,NA,NA,NA,NA,NA,NA
205031088,2017,NA,NA,NA,NA,NA,NA,NA,NA
205031089,2017,NA,NA,NA,NA,NA,NA,NA,NA
205031090,2017,NA,NA,NA,NA,NA,NA,NA,NA
205031091,2017,NA,NA,NA,NA,NA,NA,NA,NA
205031092,2017,NA,NA,NA,NA,NA,NA,NA,NA
205031093,2017,NA,NA,NA,NA,NA,NA,NA,NA
205041094,2017,NA,NA,NA,NA,NA,NA,NA,NA
205041095,2017,NA,NA,NA,NA,NA,NA,NA,NA
205041096,2017,NA,NA,NA,NA,NA,NA,NA,NA
205041097,2017,NA,NA,NA,NA,NA,NA,NA,NA
205041098,2017,NA,NA,NA,NA,NA,NA,NA,NA
205051099,2017,NA,NA,NA,NA,NA,NA,NA,NA
205051100,2017,NA,NA,NA,NA,NA,NA,NA,NA
205051101,2017,NA,NA,NA,NA,NA,NA,NA,NA
205051102,2017,NA,NA,NA,NA,NA,NA,NA,NA
205051103,2017,NA,NA,NA,NA,NA,NA,NA,NA
205051104,2017,NA,NA,NA,NA,NA,NA,NA,NA
206011105,2017,NA,NA,NA,NA,NA,NA,NA,NA
206011106,2017,NA,NA,NA,NA,NA,NA,NA,NA
206011107,2017,NA,NA,NA,NA,NA,NA,NA,NA
206011108,2017,NA,NA,NA,NA,NA,NA,NA,NA
206011109,2017,NA,NA,NA,NA,NA,NA,NA,NA
206021110,2017,NA,NA,NA,NA,NA,NA,NA,NA
206021111,2017,NA,NA,NA,NA,NA,NA,NA,NA
206021112,2017,NA,NA,NA,NA,NA,NA,NA,NA
206031113,2017,NA,NA,NA,NA,NA,NA,NA,NA
206031114,2017,NA,NA,NA,NA,NA,NA,NA,NA
206031115,2017,NA,NA,NA,NA,NA,NA,NA,NA
206031116,2017,NA,NA,NA,NA,NA,NA,NA,NA
206041117,2017,NA,NA,NA,NA,NA,NA,NA,NA
206041118,2017,NA,NA,NA,NA,NA,NA,NA,NA
206041119,2017,NA,NA,NA,NA,NA,NA,NA,NA
206041120,2017,NA,NA,NA,NA,NA,NA,NA,NA
206041121,2017,NA,NA,NA,NA,NA,NA,NA,NA
206041122,2017,NA,NA,NA,NA,NA,NA,NA,NA
206041123,2017,NA,NA,NA,NA,NA,NA,NA,NA
206041124,2017,NA,NA,NA,NA,NA,NA,NA,NA
206041125,2017,NA,NA,NA,NA,NA,NA,NA,NA
206041126,2017,NA,NA,NA,NA,NA,NA,NA,NA
206041127,2017,NA,NA,NA,NA,NA,NA,NA,NA
206051128,2017,NA,NA,NA,NA,NA,NA,NA,NA
206051129,2017,NA,NA,NA,NA,NA,NA,NA,NA
206051130,2017,NA,NA,NA,NA,NA,NA,NA,NA
206051131,2017,NA,NA,NA,NA,NA,NA,NA,NA
206051132,2017,NA,NA,NA,NA,NA,NA,NA,NA
206051133,2017,NA,NA,NA,NA,NA,NA,NA,NA
206051134,2017,NA,NA,NA,NA,NA,NA,NA,NA
206061135,2017,NA,NA,NA,NA,NA,NA,NA,NA
206061136,2017,NA,NA,NA,NA,NA,NA,NA,NA
206061137,2017,NA,NA,NA,NA,NA,NA,NA,NA
206061138,2017,NA,NA,NA,NA,NA,NA,NA,NA
206071139,2017,NA,NA,NA,NA,NA,NA,NA,NA
206071140,2017,NA,NA,NA,NA,NA,NA,NA,NA
206071141,2017,NA,NA,NA,NA,NA,NA,NA,NA
206071142,2017,NA,NA,NA,NA,NA,NA,NA,NA
206071143,2017,NA,NA,NA,NA,NA,NA,NA,NA
206071144,2017,NA,NA,NA,NA,NA,NA,NA,NA
206071145,2017,NA,NA,NA,NA,NA,NA,NA,NA
207011146,2017,NA,NA,NA,NA,NA,NA,NA,NA
207011147,2017,NA,NA,NA,NA,NA,NA,NA,NA
207011148,2017,NA,NA,NA,NA,NA,NA,NA,NA
207011149,2017,NA,NA,NA,NA,NA,NA,NA,NA
207011150,2017,NA,NA,NA,NA,NA,NA,NA,NA
207011151,2017,NA,NA,NA,NA,NA,NA,NA,NA
207011152,2017,NA,NA,NA,NA,NA,NA,NA,NA
207011153,2017,NA,NA,NA,NA,NA,NA,NA,NA
207011154,2017,NA,NA,NA,NA,NA,NA,NA,NA
207011155,2017,NA,NA,NA,NA,NA,NA,NA,NA
207021156,2017,NA,NA,NA,NA,NA,NA,NA,NA
207021157,2017,NA,NA,NA,NA,NA,NA,NA,NA
207021159,2017,NA,NA,NA,NA,NA,NA,NA,NA
207021160,2017,NA,NA,NA,NA,NA,NA,NA,NA
207021424,2017,NA,NA,NA,NA,NA,NA,NA,NA
207021425,2017,NA,NA,NA,NA,NA,NA,NA,NA
207031161,2017,NA,NA,NA,NA,NA,NA,NA,NA
207031162,2017,NA,NA,NA,NA,NA,NA,NA,NA
207031163,2017,NA,NA,NA,NA,NA,NA,NA,NA
207031164,2017,NA,NA,NA,NA,NA,NA,NA,NA
207031165,2017,NA,NA,NA,NA,NA,NA,NA,NA
207031166,2017,NA,NA,NA,NA,NA,NA,NA,NA
207031167,2017,NA,NA,NA,NA,NA,NA,NA,NA
208011168,2017,NA,NA,NA,NA,NA,NA,NA,NA
208011169,2017,NA,NA,NA,NA,NA,NA,NA,NA
208011170,2017,NA,NA,NA,NA,NA,NA,NA,NA
208011171,2017,NA,NA,NA,NA,NA,NA,NA,NA
208011172,2017,NA,NA,NA,NA,NA,NA,NA,NA
208011173,2017,NA,NA,NA,NA,NA,NA,NA,NA
208021174,2017,NA,NA,NA,NA,NA,NA,NA,NA
208021176,2017,NA,NA,NA,NA,NA,NA,NA,NA
208021177,2017,NA,NA,NA,NA,NA,NA,NA,NA
208021178,2017,NA,NA,NA,NA,NA,NA,NA,NA
208021179,2017,NA,NA,NA,NA,NA,NA,NA,NA
208021180,2017,NA,NA,NA,NA,NA,NA,NA,NA
208021181,2017,NA,NA,NA,NA,NA,NA,NA,NA
208021182,2017,NA,NA,NA,NA,NA,NA,NA,NA
208021426,2017,NA,NA,NA,NA,NA,NA,NA,NA
208021427,2017,NA,NA,NA,NA,NA,NA,NA,NA
208031183,2017,NA,NA,NA,NA,NA,NA,NA,NA
208031184,2017,NA,NA,NA,NA,NA,NA,NA,NA
208031185,2017,NA,NA,NA,NA,NA,NA,NA,NA
208031186,2017,NA,NA,NA,NA,NA,NA,NA,NA
208031187,2017,NA,NA,NA,NA,NA,NA,NA,NA
208031188,2017,NA,NA,NA,NA,NA,NA,NA,NA
208031189,2017,NA,NA,NA,NA,NA,NA,NA,NA
208031190,2017,NA,NA,NA,NA,NA,NA,NA,NA
208031191,2017,NA,NA,NA,NA,NA,NA,NA,NA
208031192,2017,NA,NA,NA,NA,NA,NA,NA,NA
208031193,2017,NA,NA,NA,NA,NA,NA,NA,NA
208041194,2017,NA,NA,NA,NA,NA,NA,NA,NA
208041195,2017,NA,NA,NA,NA,NA,NA,NA,NA
209011196,2017,NA,NA,NA,NA,NA,NA,NA,NA
209011197,2017,NA,NA,NA,NA,NA,NA,NA,NA
209011198,2017,NA,NA,NA,NA,NA,NA,NA,NA
209011199,2017,NA,NA,NA,NA,NA,NA,NA,NA
209011200,2017,NA,NA,NA,NA,NA,NA,NA,NA
209011201,2017,NA,NA,NA,NA,NA,NA,NA,NA
209011202,2017,NA,NA,NA,NA,NA,NA,NA,NA
209011203,2017,NA,NA,NA,NA,NA,NA,NA,NA
209011204,2017,NA,NA,NA,NA,NA,NA,NA,NA
209021205,2017,NA,NA,NA,NA,NA,NA,NA,NA
209021207,2017,NA,NA,NA,NA,NA,NA,NA,NA
209021208,2017,NA,NA,NA,NA,NA,NA,NA,NA
209021428,2017,NA,NA,NA,NA,NA,NA,NA,NA
209021429,2017,NA,NA,NA,NA,NA,NA,NA,NA
209031209,2017,NA,NA,NA,NA,NA,NA,NA,NA
209031210,2017,NA,NA,NA,NA,NA,NA,NA,NA
209031211,2017,NA,NA,NA,NA,NA,NA,NA,NA
209031212,2017,NA,NA,NA,NA,NA,NA,NA,NA
209031213,2017,NA,NA,NA,NA,NA,NA,NA,NA
209031214,2017,NA,NA,NA,NA,NA,NA,NA,NA
209031215,2017,NA,NA,NA,NA,NA,NA,NA,NA
209041216,2017,NA,NA,NA,NA,NA,NA,NA,NA
209041217,2017,NA,NA,NA,NA,NA,NA,NA,NA
209041219,2017,NA,NA,NA,NA,NA,NA,NA,NA
209041220,2017,NA,NA,NA,NA,NA,NA,NA,NA
209041221,2017,NA,NA,NA,NA,NA,NA,NA,NA
209041223,2017,NA,NA,NA,NA,NA,NA,NA,NA
209041224,2017,NA,NA,NA,NA,NA,NA,NA,NA
209041225,2017,NA,NA,NA,NA,NA,NA,NA,NA
209041430,2017,NA,NA,NA,NA,NA,NA,NA,NA
209041431,2017,NA,NA,NA,NA,NA,NA,NA,NA
209041432,2017,NA,NA,NA,NA,NA,NA,NA,NA
209041433,2017,NA,NA,NA,NA,NA,NA,NA,NA
209041434,2017,NA,NA,NA,NA,NA,NA,NA,NA
209041435,2017,NA,NA,NA,NA,NA,NA,NA,NA
209041436,2017,NA,NA,NA,NA,NA,NA,NA,NA
209041437,2017,NA,NA,NA,NA,NA,NA,NA,NA
210011226,2017,NA,NA,NA,NA,NA,NA,NA,NA
210011227,2017,NA,NA,NA,NA,NA,NA,NA,NA
210011228,2017,NA,NA,NA,NA,NA,NA,NA,NA
210011229,2017,NA,NA,NA,NA,NA,NA,NA,NA
210011230,2017,NA,NA,NA,NA,NA,NA,NA,NA
210011231,2017,NA,NA,NA,NA,NA,NA,NA,NA
210021232,2017,NA,NA,NA,NA,NA,NA,NA,NA
210021233,2017,NA,NA,NA,NA,NA,NA,NA,NA
210021234,2017,NA,NA,NA,NA,NA,NA,NA,NA
210021235,2017,NA,NA,NA,NA,NA,NA,NA,NA
210031236,2017,NA,NA,NA,NA,NA,NA,NA,NA
210031237,2017,NA,NA,NA,NA,NA,NA,NA,NA
210031239,2017,NA,NA,NA,NA,NA,NA,NA,NA
210031438,2017,NA,NA,NA,NA,NA,NA,NA,NA
210031439,2017,NA,NA,NA,NA,NA,NA,NA,NA
210031440,2017,NA,NA,NA,NA,NA,NA,NA,NA
210041240,2017,NA,NA,NA,NA,NA,NA,NA,NA
210041241,2017,NA,NA,NA,NA,NA,NA,NA,NA
210051242,2017,NA,NA,NA,NA,NA,NA,NA,NA
210051243,2017,NA,NA,NA,NA,NA,NA,NA,NA
210051245,2017,NA,NA,NA,NA,NA,NA,NA,NA
210051246,2017,NA,NA,NA,NA,NA,NA,NA,NA
210051247,2017,NA,NA,NA,NA,NA,NA,NA,NA
210051248,2017,NA,NA,NA,NA,NA,NA,NA,NA
210051249,2017,NA,NA,NA,NA,NA,NA,NA,NA
210051250,2017,NA,NA,NA,NA,NA,NA,NA,NA
210051441,2017,NA,NA,NA,NA,NA,NA,NA,NA
210051442,2017,NA,NA,NA,NA,NA,NA,NA,NA
210051443,2017,NA,NA,NA,NA,NA,NA,NA,NA
210051444,2017,NA,NA,NA,NA,NA,NA,NA,NA
210051445,2017,NA,NA,NA,NA,NA,NA,NA,NA
211011251,2017,NA,NA,NA,NA,NA,NA,NA,NA
211011254,2017,NA,NA,NA,NA,NA,NA,NA,NA
211011255,2017,NA,NA,NA,NA,NA,NA,NA,NA
211011256,2017,NA,NA,NA,NA,NA,NA,NA,NA
211011257,2017,NA,NA,NA,NA,NA,NA,NA,NA
211011258,2017,NA,NA,NA,NA,NA,NA,NA,NA
211011259,2017,NA,NA,NA,NA,NA,NA,NA,NA
211011260,2017,NA,NA,NA,NA,NA,NA,NA,NA
211011446,2017,NA,NA,NA,NA,NA,NA,NA,NA
211011447,2017,NA,NA,NA,NA,NA,NA,NA,NA
211011448,2017,NA,NA,NA,NA,NA,NA,NA,NA
211011449,2017,NA,NA,NA,NA,NA,NA,NA,NA
211021261,2017,NA,NA,NA,NA,NA,NA,NA,NA
211021262,2017,NA,NA,NA,NA,NA,NA,NA,NA
211031263,2017,NA,NA,NA,NA,NA,NA,NA,NA
211031265,2017,NA,NA,NA,NA,NA,NA,NA,NA
211031266,2017,NA,NA,NA,NA,NA,NA,NA,NA
211031267,2017,NA,NA,NA,NA,NA,NA,NA,NA
211031268,2017,NA,NA,NA,NA,NA,NA,NA,NA
211031450,2017,NA,NA,NA,NA,NA,NA,NA,NA
