SA4_CODE16,Year,AvgTemp,rHist_tHeatAvg,rSpat_rHist_tHeatAvg,cSpat_rHist_tHeatAvg,nAtRisk_tHeat,nHighRisk_tHeat,rHist_tHeat,rSpat_rHist_tHeat,cSpat_rHist_tHeat,nHW_EHF,nSHW_EHF,EHFAvg,rSpat_EHFAvg,cSpat_EHFAvg,rHist_tColdAvg,rSpat_rHist_tColdAvg,cSpat_rHist_tColdAvg,nAtRisk_tCold,nHighRisk_tCold,rHist_tCold,rSpat_rHist_tCold,cSpat_rHist_tCold,nCW_ECF,nSCW_ECF,ECFAvg,rSpat_ECFAvg,cSpat_ECFAvg
115,2017,18.330814495486997,0.9047619047619048,0.5681818181818182,3,73,33,190.05266588450007,0.6136363636363636,4,33,10,8.651850209257038,0.8636363636363636,5,0.09523809523809523,0.13636363636363635,1,57,17,174.94733411549993,0.3977272727272727,2,12,1,1.3503442190256958,0.3977272727272727,2
116,2017,18.67312050636028,0.9047619047619048,0.5681818181818182,3,72,32,190.5432147047321,0.6704545454545454,4,33,11,8.902542040665562,0.875,5,0.09523809523809523,0.13636363636363635,1,56,17,174.4567852952679,0.3409090909090909,2,12,1,1.8764024377492698,0.6590909090909091,4
117,2017,19.07140646094286,0.9047619047619048,0.5681818181818182,3,70,28,190.31755964020337,0.6363636363636364,4,33,7,4.620121959198377,0.4090909090909091,3,0.09523809523809523,0.13636363636363635,1,52,19,174.68244035979663,0.375,2,14,1,1.0522321593070716,0.23863636363636365,2
118,2017,19.015733769458908,0.9047619047619048,0.5681818181818182,3,70,29,190.35836266458088,0.6477272727272727,4,34,7,4.2292948642809485,0.3522727272727273,2,0.09523809523809523,0.13636363636363635,1,53,19,174.64163733541912,0.36363636363636365,2,15,1,1.0015847512283722,0.17045454545454544,1
119,2017,18.73085888872204,0.9047619047619048,0.5681818181818182,3,74,30,189.9070525355234,0.5909090909090909,3,31,8,5.941747983369747,0.5909090909090909,3,0.09523809523809523,0.13636363636363635,1,55,21,175.0929474644766,0.42045454545454547,3,13,1,1.2742468827400448,0.38636363636363635,2
120,2017,18.87347456533207,0.9047619047619048,0.5681818181818182,3,73,29,189.69925694172858,0.5681818181818182,3,35,9,5.266148882415866,0.4659090909090909,3,0.09523809523809523,0.13636363636363635,1,54,20,175.30074305827142,0.4431818181818182,3,13,1,1.1659401195940737,0.32954545454545453,2
121,2017,18.56041885148247,0.9047619047619048,0.5681818181818182,3,70,31,189.90835614652588,0.6022727272727273,4,36,7,5.57349493160283,0.5227272727272727,3,0.09523809523809523,0.13636363636363635,1,56,19,175.09164385347412,0.4090909090909091,3,13,1,1.0345965029248458,0.20454545454545456,2
122,2017,18.732619905907274,0.9047619047619048,0.5681818181818182,3,73,31,190.74762090992047,0.7045454545454546,4,36,8,5.149741664637487,0.45454545454545453,3,0.09523809523809523,0.13636363636363635,1,56,19,174.25237909007953,0.3068181818181818,2,13,1,0.9781159755611869,0.1590909090909091,1
123,2017,17.71413019338084,0.9047619047619048,0.5681818181818182,3,73,33,190.51675140138184,0.6590909090909091,4,33,9,8.166267576989448,0.8295454545454546,5,0.09523809523809523,0.13636363636363635,1,56,17,174.48324859861816,0.3522727272727273,2,10,1,1.9573544405273415,0.6931818181818182,4
124,2017,17.6779598713979,0.9047619047619048,0.5681818181818182,3,68,35,190.5554686481554,0.6818181818181818,4,34,10,9.702923019381332,0.8863636363636364,5,0.09523809523809523,0.13636363636363635,1,54,15,174.4445313518446,0.32954545454545453,2,11,1,1.8213313210002782,0.625,4
125,2017,18.664401378242008,0.9047619047619048,0.5681818181818182,3,73,31,188.69704080302438,0.48863636363636365,3,34,8,6.7582823756490225,0.7159090909090909,4,0.09523809523809523,0.13636363636363635,1,57,19,176.30295919697562,0.5227272727272727,3,14,2,1.5209750049329789,0.48863636363636365,3
126,2017,18.66790835298904,0.9047619047619048,0.5681818181818182,3,71,29,189.17885542953982,0.5227272727272727,3,35,8,5.776865311788381,0.5568181818181818,3,0.09523809523809523,0.13636363636363635,1,56,21,175.82114457046018,0.48863636363636365,3,14,1,1.099565262956865,0.29545454545454547,2
127,2017,18.521441232201013,0.9047619047619048,0.5681818181818182,3,74,33,190.89649328640334,0.7272727272727273,4,34,10,7.9562237501850905,0.8068181818181818,5,0.09523809523809523,0.13636363636363635,1,55,19,174.10350671359666,0.2840909090909091,2,11,1,2.165908423399421,0.7840909090909091,4
128,2017,18.4823187349786,0.9047619047619048,0.5681818181818182,3,68,32,190.19997392777995,0.625,4,32,7,5.504704580593936,0.5,3,0.09523809523809523,0.13636363636363635,1,53,19,174.80002607222005,0.38636363636363635,2,14,1,1.1405294470030507,0.3068181818181818,2
201,2017,13.52313446196338,0.8095238095238095,0.42045454545454547,3,79,18,187.71046799634988,0.3522727272727273,2,12,1,10.018265272896487,0.9090909090909091,5,0.19047619047619047,0.48863636363636365,3,68,23,177.28953200365012,0.6590909090909091,4,12,2,1.5147322572844097,0.4772727272727273,3
202,2017,14.973412373410715,0.8095238095238095,0.42045454545454547,3,77,21,188.8698996219528,0.5113636363636364,3,10,3,12.12432184987226,0.9772727272727273,5,0.19047619047619047,0.48863636363636365,3,64,19,176.1301003780472,0.5,3,11,2,1.429885931729066,0.4318181818181818,3
203,2017,15.104187933968841,0.7619047619047619,0.3409090909090909,2,82,23,189.7405814105071,0.5795454545454546,3,13,1,5.716699853925837,0.5340909090909091,3,0.23809523809523814,0.6022727272727273,4,61,22,175.2594185894929,0.4318181818181818,3,14,4,2.0319737523973895,0.7272727272727273,4
204,2017,14.210242419714017,0.6190476190476191,0.09090909090909091,1,71,15,183.55116673184722,0.06818181818181818,1,9,1,8.182294408440395,0.8409090909090909,5,0.38095238095238093,0.8636363636363636,5,73,28,181.44883326815278,0.9431818181818182,5,25,2,1.19606095661486,0.3522727272727273,2
205,2017,14.207138156771101,0.7142857142857143,0.22727272727272727,2,71,22,187.15382609829226,0.3181818181818182,2,9,0,5.536530824373036,0.5113636363636364,3,0.2857142857142857,0.6818181818181818,4,63,26,177.84617390170774,0.6931818181818182,4,21,5,1.8180618976386833,0.6136363636363636,4
206,2017,15.882360900476243,0.6666666666666666,0.1590909090909091,1,75,21,183.68283144309737,0.07954545454545454,1,10,1,7.782956148600959,0.7727272727272727,4,0.33333333333333337,0.7954545454545454,4,70,28,181.31716855690263,0.9318181818181818,5,15,4,2.4517099190843235,0.8863636363636364,5
207,2017,15.5854943728435,0.7142857142857143,0.22727272727272727,2,73,19,185.93586233867813,0.19318181818181818,1,13,1,6.24141098021383,0.6363636363636364,4,0.2857142857142857,0.6818181818181818,4,69,22,179.06413766132187,0.8181818181818182,5,13,4,2.691053384902231,0.9204545454545454,5
208,2017,15.712554315786791,0.7619047619047619,0.3409090909090909,2,76,22,187.1457437100769,0.3068181818181818,2,13,1,6.534260826314021,0.6818181818181818,4,0.23809523809523814,0.6022727272727273,4,61,22,177.8542562899231,0.7045454545454546,4,14,4,2.271315783910157,0.8181818181818182,5
209,2017,15.275817955702326,0.7619047619047619,0.3409090909090909,2,78,22,186.66770955546866,0.22727272727272727,2,12,1,7.340491902896043,0.7613636363636364,4,0.23809523809523814,0.6022727272727273,4,67,21,178.33229044453134,0.7840909090909091,4,12,4,2.6623680668926766,0.9090909090909091,5
210,2017,15.114621811940594,0.8095238095238095,0.42045454545454547,3,80,22,187.40359796636685,0.3409090909090909,2,12,1,7.803951277717103,0.7840909090909091,4,0.19047619047619047,0.48863636363636365,3,66,24,177.59640203363315,0.6704545454545454,4,14,4,2.1123416418470344,0.7613636363636364,4
211,2017,14.935262184969671,0.7142857142857143,0.22727272727272727,2,78,21,188.07665232694563,0.42045454545454547,3,11,1,6.619138585006263,0.6931818181818182,4,0.2857142857142857,0.6818181818181818,4,64,22,176.92334767305437,0.5909090909090909,3,11,4,2.4467308674281414,0.875,5
212,2017,15.398898831766184,0.8095238095238095,0.42045454545454547,3,78,19,188.74618693781775,0.5,3,13,1,5.961347453361985,0.6022727272727273,4,0.19047619047619047,0.48863636363636365,3,57,22,176.25381306218225,0.5113636363636364,3,13,4,2.1091340890843635,0.75,4
213,2017,15.521990565350361,0.7619047619047619,0.3409090909090909,2,76,21,186.8846304262808,0.25,2,12,1,7.862612534243137,0.7954545454545454,4,0.23809523809523814,0.6022727272727273,4,64,23,178.1153695737192,0.7613636363636364,4,16,4,2.1614732956794644,0.7727272727272727,4
214,2017,15.276392495305572,0.9047619047619048,0.5681818181818182,3,74,21,189.54152001042888,0.5454545454545454,3,14,1,6.643448038033651,0.7045454545454546,4,0.09523809523809523,0.13636363636363635,1,58,22,175.45847998957112,0.4659090909090909,3,13,3,1.959643308747067,0.7045454545454546,4
215,2017,16.499292015541783,0.7142857142857143,0.22727272727272727,2,73,19,186.82740190327206,0.23863636363636365,2,11,2,11.914071253028656,0.9659090909090909,5,0.2857142857142857,0.6818181818181818,4,66,19,178.17259809672794,0.7727272727272727,4,14,4,1.9754991234742574,0.7159090909090909,4
216,2017,15.96677185512209,0.6190476190476191,0.09090909090909091,1,70,20,183.7550514926346,0.09090909090909091,1,9,2,11.338595264167125,0.9318181818181818,5,0.38095238095238093,0.8636363636363636,5,73,32,181.2449485073654,0.9204545454545454,5,25,2,1.1595890114297154,0.3181818181818182,2
217,2017,14.212288767515105,0.8095238095238095,0.42045454545454547,3,71,25,187.73080432798852,0.36363636363636365,2,11,0,6.436488724845639,0.6477272727272727,4,0.19047619047619047,0.48863636363636365,3,64,21,177.26919567201148,0.6477272727272727,4,15,2,1.03094905676535,0.18181818181818182,1
301,2017,21.46149445118192,0.9047619047619048,0.5681818181818182,3,79,32,196.37895971842002,0.9431818181818182,5,33,3,1.4721303626220978,0.09090909090909091,1,0.09523809523809523,0.13636363636363635,1,38,7,168.62104028157998,0.06818181818181818,1,3,0,0.6735110858816563,0.03409090909090909,1
302,2017,21.486539169102503,0.9523809523809523,0.8863636363636364,5,79,31,196.68491722070135,0.9659090909090909,5,33,5,1.7995101020176196,0.125,1,0.04761904761904767,0.03409090909090909,1,37,8,168.31508277929865,0.045454545454545456,1,3,0,0.805898911763117,0.09090909090909091,1
303,2017,21.361915380497507,0.9047619047619048,0.5681818181818182,3,80,31,196.42641115891018,0.9545454545454546,5,32,4,2.1514403680069987,0.18181818181818182,1,0.09523809523809523,0.13636363636363635,1,41,10,168.57358884108982,0.056818181818181816,1,3,0,0.9562713843114554,0.14772727272727273,1
304,2017,21.185942855082697,0.9047619047619048,0.5681818181818182,3,78,31,195.97692608525617,0.9090909090909091,5,30,4,2.4536595595024915,0.2159090909090909,2,0.09523809523809523,0.13636363636363635,1,44,11,169.02307391474383,0.10227272727272728,1,4,0,0.7364021800788874,0.056818181818181816,1
305,2017,21.53311711210787,0.9047619047619048,0.5681818181818182,3,84,33,196.29526789206102,0.9318181818181818,5,32,5,2.006746623106357,0.1590909090909091,1,0.09523809523809523,0.13636363636363635,1,41,10,168.70473210793898,0.07954545454545454,1,4,0,0.8554251833787235,0.10227272727272728,1
306,2017,24.416652545061982,0.8571428571428571,0.5340909090909091,3,72,18,192.56537609177423,0.8295454545454546,5,16,3,1.0669052045646068,0.06818181818181818,1,0.1428571428571429,0.45454545454545453,3,25,3,172.43462390822577,0.18181818181818182,1,3,0,3.9393785363268865,0.9772727272727273,5
307,2017,19.49086611916391,0.9047619047619048,0.5681818181818182,3,69,38,190.99634988919306,0.75,4,40,4,4.0903542775976165,0.3409090909090909,2,0.09523809523809523,0.13636363636363635,1,52,9,174.00365011080694,0.26136363636363635,2,3,0,1.4853076921873856,0.4659090909090909,3
308,2017,23.156555225436584,0.9523809523809523,0.8863636363636364,5,75,31,195.00117324990222,0.875,5,34,1,0.9459031148942744,0.056818181818181816,1,0.04761904761904767,0.03409090909090909,1,31,5,169.99882675009778,0.13636363636363635,1,3,0,1.7880045500351842,0.5909090909090909,3
309,2017,21.174217815091623,0.9523809523809523,0.8863636363636364,5,78,29,192.591057228523,0.8409090909090909,5,26,3,1.3819052264014409,0.07954545454545454,1,0.04761904761904767,0.03409090909090909,1,45,13,172.408942771477,0.17045454545454544,1,7,0,0.939635754223378,0.13636363636363635,1
310,2017,20.84977196771997,0.9047619047619048,0.5681818181818182,3,77,28,194.69834441402685,0.8636363636363636,5,28,4,3.093255211858664,0.2727272727272727,2,0.09523809523809523,0.13636363636363635,1,46,12,170.30165558597315,0.14772727272727273,1,3,0,0.9027078385117546,0.125,1
311,2017,21.147457360144553,0.9047619047619048,0.5681818181818182,3,81,32,195.81254073784382,0.8977272727272727,5,29,5,2.682878038157609,0.23863636363636365,2,0.09523809523809523,0.13636363636363635,1,43,8,169.18745926215618,0.11363636363636363,1,3,0,0.8713424890166866,0.11363636363636363,1
312,2017,23.282834291523457,0.8095238095238095,0.42045454545454547,3,67,15,188.38052405162298,0.45454545454545453,3,13,1,0.8066183498844398,0.045454545454545456,1,0.19047619047619047,0.48863636363636365,3,42,6,176.61947594837702,0.5568181818181818,3,4,0,4.724568188587028,0.9886363636363636,5
313,2017,21.36909841581567,0.9523809523809523,0.8863636363636364,5,82,29,197.48025029331248,0.9772727272727273,5,30,4,2.0657600899167816,0.17045454545454544,1,0.04761904761904767,0.03409090909090909,1,38,9,167.51974970668752,0.03409090909090909,1,3,0,0.272481028909718,0.022727272727272728,1
314,2017,21.23196002472314,0.9523809523809523,0.8863636363636364,5,80,29,196.24142875765872,0.9204545454545454,5,30,5,2.1546533490847986,0.19318181818181818,1,0.04761904761904767,0.03409090909090909,1,43,9,168.75857124234128,0.09090909090909091,1,3,0,0.679646926088963,0.045454545454545456,1
315,2017,26.16754135751142,0.9523809523809523,0.8863636363636364,5,77,19,200.42054490939904,0.9886363636363636,5,15,6,1.849155078345273,0.14772727272727273,1,0.04761904761904767,0.03409090909090909,1,21,2,164.57945509060096,0.022727272727272728,1,2,0,0.7901249027155834,0.07954545454545454,1
316,2017,21.583873858061907,1,0.9886363636363636,5,93,28,202.67135966627558,1,5,32,5,1.8092758618447689,0.13636363636363635,1,0,0.011363636363636364,1,32,7,162.32864033372442,0.011363636363636364,1,2,0,0.14578548874892,0.011363636363636364,1
317,2017,18.53136365539392,0.8571428571428571,0.5340909090909091,3,74,33,190.69912658062833,0.6931818181818182,4,33,5,3.965778697923485,0.32954545454545453,2,0.1428571428571429,0.45454545454545453,3,54,13,174.30087341937167,0.3181818181818182,2,8,0,1.539319551009275,0.5,3
318,2017,24.715259596338015,0.7619047619047619,0.3409090909090909,2,75,16,192.19893103897797,0.7840909090909091,4,13,2,0.7835737867407864,0.03409090909090909,1,0.23809523809523814,0.6022727272727273,4,32,7,172.80106896102203,0.22727272727272727,2,4,1,5.072868052248587,1,5
319,2017,21.772584712455863,1,0.9886363636363636,5,82,36,195.7291096336853,0.8863636363636364,5,31,4,1.6339918434899006,0.11363636363636363,1,0,0.011363636363636364,1,43,6,169.2708903663147,0.125,1,4,0,2.2706987597583317,0.8068181818181818,5
401,2017,16.564403457878388,0.7142857142857143,0.22727272727272727,2,64,20,188.3165167514014,0.4318181818181818,3,10,0,9.87068126608112,0.8977272727272727,5,0.2857142857142857,0.6818181818181818,4,52,12,176.6834832485986,0.5795454545454546,3,6,0,1.8117953858692313,0.6022727272727273,4
402,2017,17.124774357278465,0.7142857142857143,0.22727272727272727,2,62,19,186.4721679050971,0.2159090909090909,2,7,1,14.015515820556997,0.9886363636363636,5,0.2857142857142857,0.6818181818181818,4,55,13,178.5278320949029,0.7954545454545454,4,7,1,2.3284264519905307,0.8409090909090909,5
403,2017,16.83493318490498,0.7142857142857143,0.22727272727272727,2,67,21,188.48650762612436,0.4659090909090909,3,9,1,10.940240905731661,0.9204545454545454,5,0.2857142857142857,0.6818181818181818,4,51,13,176.51349237387564,0.5454545454545454,3,7,1,1.4326774462812568,0.4431818181818182,3
404,2017,17.591559078538257,0.7619047619047619,0.3409090909090909,2,62,20,187.8778516490679,0.38636363636363635,2,11,1,11.849314338958205,0.9545454545454546,5,0.23809523809523814,0.6022727272727273,4,54,14,177.1221483509321,0.625,4,9,1,1.6260561504764408,0.5568181818181818,3
405,2017,16.49910267815246,0.6666666666666666,0.1590909090909091,1,65,17,184.070525355234,0.11363636363636363,1,5,0,18.143715482860593,1,5,0.33333333333333337,0.7954545454545454,4,57,18,180.929474644766,0.8977272727272727,5,14,2,1.7261643116174439,0.5681818181818182,3
406,2017,18.794450745046458,0.7142857142857143,0.22727272727272727,2,58,19,185.01603441533047,0.1590909090909091,1,7,1,8.387882793843428,0.8522727272727273,5,0.2857142857142857,0.6818181818181818,4,57,13,179.98396558466953,0.8522727272727273,5,8,2,1.837485296643399,0.6363636363636364,4
407,2017,16.048779646158057,0.7142857142857143,0.22727272727272727,2,69,22,187.03806544127232,0.29545454545454547,2,14,1,8.023674234782721,0.8181818181818182,5,0.2857142857142857,0.6818181818181818,4,61,19,177.96193455872768,0.7159090909090909,4,15,3,1.8742423973480207,0.6477272727272727,4
501,2017,16.658453432352438,0.5714285714285714,0.045454545454545456,1,48,15,184.79546343371138,0.14772727272727273,1,7,0,2.9514857900117537,0.26136363636363635,2,0.4285714285714286,0.9318181818181818,5,50,21,180.20453656628862,0.8636363636363636,5,15,4,2.3876827489521464,0.8522727272727273,5
502,2017,18.608734826954535,0.6190476190476191,0.09090909090909091,1,54,14,185.4131143266849,0.17045454545454544,1,6,0,2.548627503732553,0.22727272727272727,2,0.38095238095238093,0.8636363636363636,5,52,14,179.5868856733151,0.8409090909090909,5,17,3,1.939453180249137,0.6818181818181818,4
503,2017,19.03343486636586,0.6190476190476191,0.09090909090909091,1,51,15,186.93925172728459,0.2727272727272727,2,4,0,5.408637337089444,0.4772727272727273,3,0.38095238095238093,0.8636363636363636,5,45,18,178.06074827271541,0.7386363636363636,4,13,2,2.278104097449987,0.8295454545454546,5
504,2017,18.60799950927779,0.6190476190476191,0.09090909090909091,1,50,16,186.3441533046539,0.20454545454545456,2,7,0,5.130776319326532,0.4431818181818182,3,0.38095238095238093,0.8636363636363636,5,43,18,178.6558466953461,0.8068181818181818,5,15,2,2.6546802965466156,0.8977272727272727,5
505,2017,18.99287576482493,0.6666666666666666,0.1590909090909091,1,50,14,187.2484682570721,0.32954545454545453,2,3,0,6.765354602302267,0.7272727272727273,4,0.33333333333333337,0.7954545454545454,4,46,18,177.7515317429279,0.6818181818181818,4,12,1,2.0818819894300695,0.7386363636363636,4
506,2017,18.716029320265122,0.5714285714285714,0.045454545454545456,1,49,16,186.9556772259158,0.2840909090909091,2,5,0,6.154857017325178,0.625,4,0.4285714285714286,0.9318181818181818,5,45,17,178.0443227740842,0.7272727272727273,4,14,3,2.9840255488700294,0.9431818181818182,5
507,2017,18.907524391039427,0.5714285714285714,0.045454545454545456,1,51,13,186.9277799504628,0.26136363636363635,2,5,0,3.6303083603375197,0.29545454545454547,2,0.4285714285714286,0.9318181818181818,5,48,17,178.0722200495372,0.75,4,13,3,2.8410086798381244,0.9318181818181818,5
509,2017,16.87852374340616,0.47619047619047616,0.022727272727272728,1,49,17,182.51323165167514,0.03409090909090909,1,9,0,4.413894403590768,0.38636363636363635,2,0.5238095238095238,0.9772727272727273,5,51,20,182.48676834832486,0.9772727272727273,5,18,5,2.427781891325591,0.8636363636363636,5
510,2017,26.648839013363546,0.47619047619047616,0.022727272727272728,1,33,4,178.49680615304393,0.011363636363636364,1,1,0,0.0837959480649285,0.011363636363636364,1,0.5238095238095238,0.9772727272727273,5,45,12,186.50319384695607,1,5,12,2,3.3224354556069655,0.9545454545454546,5
511,2017,20.133250491513195,0.42857142857142855,0.011363636363636364,1,57,16,183.36514144179378,0.045454545454545456,1,8,2,4.3726209021016835,0.375,2,0.5714285714285714,1,5,42,23,181.63485855820622,0.9659090909090909,5,18,7,3.662634380895737,0.9659090909090909,5
601,2017,12.50547024342454,0.8571428571428571,0.5340909090909091,3,80,29,187.76860904706035,0.375,2,18,1,5.911710182334517,0.5795454545454546,3,0.1428571428571429,0.45454545454545453,3,73,28,177.23139095293965,0.6363636363636364,4,20,3,1.5646420141301984,0.5227272727272727,3
602,2017,12.267895316686953,0.6190476190476191,0.09090909090909091,1,67,15,184.47477512710208,0.13636363636363635,1,12,0,3.2997203167080227,0.2840909090909091,2,0.38095238095238093,0.8636363636363636,5,69,31,180.52522487289792,0.875,5,22,1,1.0347374094110675,0.2159090909090909,2
603,2017,11.098414317543838,0.8095238095238095,0.42045454545454547,3,80,28,187.9122669795333,0.3977272727272727,2,18,1,5.452181235883503,0.48863636363636365,3,0.19047619047619047,0.48863636363636365,3,72,29,177.0877330204667,0.6136363636363636,4,21,1,1.0924622660588466,0.2840909090909091,2
604,2017,12.472802199765969,0.7619047619047619,0.3409090909090909,2,75,18,188.31703819580238,0.4431818181818182,3,15,2,3.6389555937463625,0.3068181818181818,2,0.23809523809523814,0.6022727272727273,4,68,27,176.68296180419762,0.5681818181818182,3,13,0,1.076967959079348,0.26136363636363635,2
701,2017,28.072214358503174,0.8095238095238095,0.42045454545454547,3,58,21,190.916829618042,0.7386363636363636,4,10,0,0.3182469503154243,0.022727272727272728,1,0.19047619047619047,0.48863636363636365,3,28,4,174.083170381958,0.2727272727272727,2,2,0,1.049136381811261,0.22727272727272727,2
702,2017,25.34233306316071,0.7142857142857143,0.22727272727272727,2,43,14,189.59666275583365,0.5568181818181818,3,11,2,1.6295124870648732,0.10227272727272728,1,0.2857142857142857,0.6818181818181818,4,28,5,175.40333724416635,0.45454545454545453,3,6,0,1.7354636408072206,0.5795454545454546,3
801,2017,13.795299165907156,0.5714285714285714,0.045454545454545456,1,67,24,181.25250945117978,0.022727272727272728,1,25,2,4.796124816803088,0.42045454545454547,3,0.4285714285714286,0.9318181818181818,5,70,31,183.74749054882022,0.9886363636363636,5,24,3,1.6175437920196734,0.5454545454545454,3
101,2018,14.430752423736237,0.8571428571428571,0.5568181818181818,3,62,29,189.60513622734976,0.6931818181818182,4,20,3,5.779249775706856,0.6477272727272727,4,0.1428571428571429,0.18181818181818182,1,49,23,175.39486377265024,0.3181818181818182,2,18,2,1.57551293582295,0.48863636363636365,3
102,2018,18.344831715581908,0.8571428571428571,0.5568181818181818,3,69,33,187.337374527441,0.4090909090909091,3,26,3,4.258981237482224,0.5,3,0.1428571428571429,0.18181818181818182,1,55,16,177.662625472559,0.6022727272727273,4,13,1,1.1411052433865039,0.17045454545454544,1
103,2018,15.57862668363601,0.9047619047619048,0.8409090909090909,5,64,26,190.2701081997132,0.8522727272727273,5,21,3,8.315242388234667,0.7159090909090909,4,0.09523809523809523,0.10227272727272728,1,56,22,174.7298918002868,0.1590909090909091,1,13,3,3.1903981496945955,0.8977272727272727,5
104,2018,18.66307917288034,0.6190476190476191,0.22727272727272727,2,63,24,184.52300873419372,0.23863636363636365,2,18,3,4.017142821874368,0.45454545454545453,3,0.38095238095238093,0.7159090909090909,4,58,21,180.47699126580628,0.7727272727272727,4,16,2,1.827749720427722,0.6022727272727273,4
105,2018,19.385738098162637,0.9523809523809523,0.9204545454545454,5,69,30,194.53591448311823,0.9772727272727273,5,27,1,6.6084389919389475,0.6704545454545454,4,0.04761904761904767,0.022727272727272728,1,52,16,170.46408551688177,0.03409090909090909,1,11,3,3.678070086680113,0.9659090909090909,5
106,2018,18.45556976324665,0.8571428571428571,0.5568181818181818,3,69,34,190.42054490939904,0.8636363636363636,5,26,2,4.608364482633256,0.5113636363636364,3,0.1428571428571429,0.18181818181818182,1,47,14,174.57945509060096,0.14772727272727273,1,10,2,1.3966677598915005,0.42045454545454547,3
107,2018,17.60903812970405,0.7619047619047619,0.36363636363636365,2,69,31,189.00508408290966,0.5909090909090909,3,25,3,3.6667463936411036,0.375,2,0.23809523809523814,0.5795454545454546,3,53,14,175.99491591709034,0.42045454545454547,3,7,1,1.1759140214647463,0.2159090909090909,2
108,2018,18.320076873024597,0.5238095238095238,0.1590909090909091,1,55,25,182.5554686481554,0.17045454545454544,1,19,3,2.4670305406850916,0.25,2,0.47619047619047616,0.8295454545454546,5,65,21,182.4445313518446,0.8409090909090909,5,14,3,1.8328180141609185,0.6136363636363636,4
109,2018,17.000691942810075,0.8571428571428571,0.5568181818181818,3,60,32,188.72897927258506,0.5454545454545454,3,27,3,13.280938667616148,0.9886363636363636,5,0.1428571428571429,0.18181818181818182,1,55,22,176.27102072741494,0.4659090909090909,3,20,7,2.5314027117904208,0.8295454545454546,5
110,2018,17.50008548545967,0.9523809523809523,0.9204545454545454,5,69,29,194.32329552861427,0.9659090909090909,5,25,1,4.067754400017583,0.4659090909090909,3,0.04761904761904767,0.022727272727272728,1,47,12,170.67670447138573,0.045454545454545456,1,7,2,4.552465118487366,0.9886363636363636,5
111,2018,18.70963866104104,0.8571428571428571,0.5568181818181818,3,71,30,187.07665232694563,0.375,2,27,3,3.4699708003267733,0.32954545454545453,2,0.1428571428571429,0.18181818181818182,1,54,18,177.92334767305437,0.6363636363636364,4,14,1,1.1801474291582943,0.22727272727272727,2
112,2018,19.870789500484264,0.42857142857142855,0.07954545454545454,1,61,21,181.18680745665495,0.11363636363636363,1,15,2,2.4949316357687343,0.26136363636363635,2,0.5714285714285714,0.9204545454545454,5,60,24,183.81319254334505,0.8977272727272727,5,20,4,2.3812721638031973,0.7954545454545454,4
113,2018,16.341018695026687,0.8571428571428571,0.5568181818181818,3,58,29,189.39290835614653,0.6477272727272727,4,23,3,10.68177680892516,0.8409090909090909,5,0.1428571428571429,0.18181818181818182,1,58,24,175.60709164385347,0.36363636363636365,2,15,5,3.2167186927692883,0.9090909090909091,5
114,2018,16.388409766134888,0.8095238095238095,0.4431818181818182,3,71,31,189.6708382218746,0.7159090909090909,4,25,2,3.8285242889187567,0.3977272727272727,2,0.19047619047619047,0.4659090909090909,3,52,17,175.3291617781254,0.29545454545454547,2,11,1,1.2476281408784209,0.26136363636363635,2
115,2018,18.142732509788157,0.8571428571428571,0.5568181818181818,3,70,29,189.1375309607613,0.6022727272727273,4,23,2,4.669032759663168,0.5340909090909091,3,0.1428571428571429,0.18181818181818182,1,54,16,175.8624690392387,0.4090909090909091,3,14,1,1.487377440963722,0.4659090909090909,3
116,2018,18.499628989693996,0.8571428571428571,0.5568181818181818,3,70,29,189.89127884239343,0.7727272727272727,4,23,2,4.697473650718414,0.5454545454545454,3,0.1428571428571429,0.18181818181818182,1,56,16,175.10872115760657,0.23863636363636365,2,13,1,1.5066030906734365,0.4772727272727273,3
117,2018,18.915148360710308,0.8095238095238095,0.4431818181818182,3,71,30,188.4956329031417,0.5113636363636364,3,22,3,3.5630816604937317,0.3522727272727273,2,0.19047619047619047,0.4659090909090909,3,56,16,176.5043670968583,0.5,3,8,1,1.3850632197064936,0.3977272727272727,2
118,2018,18.870709309022725,0.8095238095238095,0.4431818181818182,3,73,31,188.691044192413,0.5340909090909091,3,24,3,3.2721077625730404,0.3181818181818182,2,0.19047619047619047,0.4659090909090909,3,55,16,176.308955807587,0.4772727272727273,3,9,1,1.1524810884087346,0.19318181818181818,1
119,2018,18.537968770153697,0.8571428571428571,0.5568181818181818,3,68,30,187.67670447138573,0.4318181818181818,3,22,2,3.8324371611271792,0.4090909090909091,3,0.1428571428571429,0.18181818181818182,1,56,17,177.32329552861427,0.5795454545454546,3,11,1,1.149310858953474,0.18181818181818182,1
120,2018,18.659228223842916,0.8571428571428571,0.5568181818181818,3,67,28,187.05774996740973,0.36363636363636365,2,20,2,3.86567123799814,0.42045454545454547,3,0.1428571428571429,0.18181818181818182,1,53,18,177.94225003259027,0.6477272727272727,4,12,1,1.1337960338176427,0.14772727272727273,1
121,2018,18.369492688016088,0.8571428571428571,0.5568181818181818,3,69,29,188.29748403076522,0.5,3,19,2,3.8882157242628446,0.4318181818181818,3,0.1428571428571429,0.18181818181818182,1,55,18,176.70251596923478,0.5113636363636364,3,11,1,1.1298073425807782,0.13636363636363635,1
