LGA_CODE16,Year,AvgFCTemp,rHist_AvgFCTemp,nAtRisk_FCHeat,nHighRisk_FCHeat
50350,2017,19.07753422799177,0.5833333333333334,47,14
50420,2017,19.050166857079297,0.5833333333333334,48,15
50490,2017,19.07705601829374,0.5833333333333334,48,14
50560,2017,17.2562329168623,0.4583333333333333,48,10
50630,2017,16.131666073652173,0.5,50,13
50770,2017,15.446101453310936,0.4166666666666667,46,12
50840,2017,15.289669061717523,0.4166666666666667,46,13
50910,2017,17.092446709990718,0.4583333333333333,49,11
50980,2017,27.29089953932046,0.5,39,8
51080,2017,15.641458238804187,0.25,43,12
51120,2017,17.961512203473767,0.5,47,11
51190,2017,17.21311120390893,0.5,49,11
51260,2017,16.642149506529734,0.5416666666666666,45,13
51310,2017,19.0401212705325,0.5416666666666666,47,11
51330,2017,19.050847501950738,0.5,47,12
51400,2017,16.910616738175708,0.4583333333333333,47,13
51470,2017,20.01443643439308,0.3333333333333333,48,11
51540,2017,23.8798531199155,0.3333333333333333,39,7
51610,2017,20.882514663591795,0.5833333333333334,56,13
51680,2017,18.421829772403807,0.5416666666666666,47,12
51750,2017,19.034496419397136,0.5416666666666666,47,10
51820,2017,18.902107149934135,0.5,48,10
51890,2017,15.82081763870913,0.4166666666666667,49,12
51960,2017,18.19407728628754,0.25,55,16
52030,2017,19.636238588862238,0.4166666666666667,46,14
52100,2017,17.302853000046674,0.3333333333333333,46,11
52170,2017,19.015616461348877,0.5416666666666666,47,11
52240,2017,15.35669068016419,0.25,40,14
52310,2017,16.50025614609254,0.4166666666666667,47,11
52380,2017,22.59306218697602,0.5833333333333334,53,8
52450,2017,18.073376319922314,0.375,50,10
52520,2017,19.656664928018245,0.4583333333333333,53,15
52590,2017,19.134690063293682,0.5,43,10
52660,2017,16.451555109922214,0.4583333333333333,49,12
52730,2017,15.582181848891809,0.2916666666666667,36,11
52800,2017,27.40439234433111,0.375,36,4
52870,2017,15.791674009724595,0.4583333333333333,50,12
52940,2017,18.5452719833753,0.4166666666666667,50,13
53010,2017,16.482370805944495,0.3333333333333333,43,11
53080,2017,17.5872004876041,0.3333333333333333,49,18
53150,2017,19.004288711286588,0.5416666666666666,47,11
53220,2017,26.374873317431117,0.375,25,3
53290,2017,16.75330900982636,0.25,48,16
53360,2017,24.93895019047883,0.4166666666666667,38,12
53430,2017,18.98398972537421,0.5416666666666666,47,11
53570,2017,18.83605857973231,0.5416666666666666,46,11
53640,2017,15.807379549660107,0.25,40,13
53710,2017,18.520585313459797,0.375,48,12
53780,2017,18.744195835231118,0.5,47,13
53800,2017,21.0945943371074,0.5833333333333334,55,14
53920,2017,26.705729925469196,0.25,25,4
53990,2017,16.788546830823993,0.4583333333333333,47,11
54060,2017,20.492773637706303,0.375,52,10
54130,2017,16.216332750777692,0.4583333333333333,45,13
54170,2017,19.01710419654848,0.5833333333333334,47,12
54200,2017,17.68010684300777,0.5,45,14
54280,2017,18.750543337305132,0.25,46,17
54310,2017,26.679241912658924,0.20833333333333334,25,4
54340,2017,16.026443070091624,0.2916666666666667,43,11
54410,2017,18.234653532270304,0.5,47,12
54480,2017,16.071156250083295,0.375,45,12
54550,2017,15.504406443442393,0.375,46,12
54620,2017,17.176072259543297,0.3333333333333333,43,11
54690,2017,19.20081641184142,0.5,52,16
54760,2017,16.941044778713636,0.3333333333333333,44,10
54830,2017,18.84128485705756,0.5,47,10
54900,2017,16.503303328564733,0.3333333333333333,46,13
54970,2017,21.09601310083568,0.4166666666666667,38,9
55040,2017,21.12695108382671,0.3333333333333333,49,9
55110,2017,18.504262008405732,0.5,49,11
55180,2017,15.470808142831894,0.3333333333333333,40,12
55250,2017,23.775032763856753,0.4583333333333333,35,5
55320,2017,18.96889740636906,0.5,48,12
55390,2017,19.868564175048935,0.3333333333333333,45,9
55460,2017,18.42753735625582,0.5416666666666666,47,12
55530,2017,20.5907962220989,0.4583333333333333,52,11
55600,2017,19.15992236774263,0.4583333333333333,49,13
55670,2017,20.82718193179942,0.5833333333333334,54,14
55740,2017,19.01752577285246,0.5416666666666666,48,11
55810,2017,21.818725929965527,0.5833333333333334,59,9
55880,2017,19.622817770340685,0.5,55,13
55950,2017,19.042210491205747,0.5,51,12
56090,2017,17.58141515859187,0.5,46,14
56160,2017,22.88850039996923,0.5833333333333334,47,6
56230,2017,17.405725592946364,0.5416666666666666,48,12
56300,2017,15.985328327466371,0.4583333333333333,47,14
56370,2017,17.810342941770013,0.3333333333333333,47,11
56460,2017,16.39119641507326,0.4583333333333333,47,12
56580,2017,19.041110908495256,0.5416666666666666,47,11
56620,2017,23.68962243588975,0.5,32,3
56730,2017,17.830622829843886,0.5,47,10
56790,2017,21.173647506433007,0.4583333333333333,48,10
56860,2017,18.9244697893753,0.5,47,13
56930,2017,19.015616453510454,0.5416666666666666,47,11
57000,2017,20.515744567693115,0.5416666666666666,57,13
57080,2017,19.043655777304156,0.5833333333333334,47,13
57140,2017,16.872863227228507,0.4583333333333333,48,11
57210,2017,15.376451312352547,0.25,38,13
57280,2017,27.077193331391868,0.2916666666666667,25,5
57350,2017,17.683039645004826,0.4166666666666667,49,12
57420,2017,16.657917512769583,0.375,43,12
57490,2017,18.82233134230524,0.5,47,11
57630,2017,21.15743476456569,0.4583333333333333,52,11
57700,2017,17.74058836012672,0.5,46,14
57770,2017,22.400455649258358,0.4166666666666667,43,10
57840,2017,19.07583169675855,0.5416666666666666,47,14
57910,2017,19.014869339498773,0.5833333333333334,48,14
57980,2017,19.051535268025873,0.5416666666666666,48,11
58050,2017,18.428865946808923,0.5416666666666666,48,12
58190,2017,18.15426997633729,0.5,49,12
58260,2017,20.11230568869475,0.375,49,11
58330,2017,17.96916762369954,0.5,46,12
58400,2017,18.706793644493587,0.5416666666666666,47,14
58470,2017,24.283836335678643,0.2916666666666667,32,5
58510,2017,19.09669518601406,0.5833333333333334,47,14
58540,2017,18.609718369457834,0.5,46,12
58570,2017,19.01892692258915,0.5833333333333334,47,13
58610,2017,16.38925508379121,0.5416666666666666,48,14
58680,2017,16.352232374128427,0.4583333333333333,49,14
58760,2017,18.90803985922306,0.5833333333333334,47,11
58820,2017,17.144250865831783,0.5,49,13
58890,2017,15.861349458645481,0.4583333333333333,47,12
59030,2017,18.795020171510043,0.5,50,13
59100,2017,16.73834498881887,0.375,47,11
59170,2017,15.973978050287874,0.5,47,10
59250,2017,23.37914373277599,0.4166666666666667,33,4
59310,2017,18.990306860780077,0.4583333333333333,50,14
59320,2017,16.144824455372284,0.5,45,15
59330,2017,18.552402251734325,0.5,48,12
59340,2017,27.148985980308243,0.5416666666666666,41,6
59350,2017,21.508112703284187,0.625,57,12
59360,2017,18.48653126946869,0.375,50,10
59370,2017,17.479905381676282,0.4583333333333333,49,11
60210,2017,11.84473978844536,0.7083333333333334,69,15
60410,2017,12.514245859311568,0.6666666666666666,80,20
60610,2017,11.211393117578071,0.7083333333333334,72,18
60810,2017,11.322292266959611,0.5833333333333334,70,15
61010,2017,8.47862389269349,0.5833333333333334,72,17
61210,2017,12.774744032588734,0.7916666666666666,75,23
61410,2017,13.123296683863424,0.75,78,26
61510,2017,10.073860264663935,0.7083333333333334,66,23
61610,2017,12.717776150858576,0.5416666666666666,61,18
61810,2017,12.790992317838631,0.75,67,17
62010,2017,14.398127790637428,0.7083333333333334,61,17
62210,2017,13.028402168227192,0.5,66,17
62410,2017,12.344086625198651,0.6666666666666666,77,20
62610,2017,10.827136698080079,0.6666666666666666,78,26
62810,2017,11.486613326136998,0.7083333333333334,78,25
63010,2017,10.861886437992533,0.7083333333333334,69,23
63210,2017,10.281229053606118,0.5833333333333334,67,19
63410,2017,14.003489927069795,0.7916666666666666,73,22
63610,2017,12.127237043805327,0.7916666666666666,79,26
63810,2017,12.529993024723588,0.5,60,16
64010,2017,11.020705314103061,0.5833333333333334,68,14
64210,2017,9.622041068127293,0.5833333333333334,64,15
64610,2017,10.813126680940039,0.5,74,14
64810,2017,12.7529594647762,0.7916666666666666,87,26
65010,2017,10.961107351934567,0.625,81,19
65210,2017,12.83619924048856,0.7916666666666666,82,23
65410,2017,10.808945643667084,0.75,75,23
65610,2017,11.00276546543082,0.75,71,26
65810,2017,12.413979524271355,0.5,64,17
70200,2017,21.764554307003813,0.5833333333333334,51,14
70420,2017,26.10516940338973,0.625,37,11
70540,2017,27.95621032845487,0.7083333333333334,50,12
70620,2017,24.67657000202024,0.5833333333333334,36,10
70700,2017,27.674527041552842,0.5416666666666666,46,10
71000,2017,28.087682832430513,0.7083333333333334,49,8
71300,2017,27.437149130154985,0.7916666666666666,46,8
72200,2017,27.49970368163229,0.625,50,14
72300,2017,28.01734067969129,0.625,47,6
72330,2017,22.939460652495104,0.5416666666666666,48,12
72800,2017,28.07562936756711,0.7083333333333334,42,8
73600,2017,27.312349359956535,0.6666666666666666,47,7
74050,2017,27.901690189152575,0.7083333333333334,37,5
74550,2017,27.061057827570693,0.5416666666666666,43,5
74560,2017,28.041643811578638,0.7083333333333334,49,12
74660,2017,27.94451547910092,0.6666666666666666,45,5
74680,2017,27.40353305764397,0.5833333333333334,38,9
79399,2017,27.783874302694265,0.5416666666666666,50,11
89399,2017,12.037374138916299,0.5,65,22
10050,2018,16.174119640463232,0.7083333333333334,57,25
10130,2018,14.287378673361342,0.7083333333333334,64,21
10250,2018,19.736113804333847,0.3333333333333333,54,14
10300,2018,18.701927525585866,0.7916666666666666,60,31
10470,2018,14.024209020664436,0.7916666666666666,65,22
10550,2018,14.635412481998756,0.7083333333333334,57,27
10600,2018,16.81321357938029,0.5416666666666666,60,18
10650,2018,16.92653391700086,0.75,57,32
10750,2018,18.536261809464204,0.75,68,27
10800,2018,17.945590708255523,0.75,56,25
10850,2018,13.784442627121232,0.75,60,21
10900,2018,15.582890711967167,0.7083333333333334,66,26
10950,2018,20.094788505688122,0.8333333333333334,63,22
11100,2018,18.98328537124479,0.7083333333333334,69,28
11150,2018,21.613120667473112,0.7916666666666666,68,32
11200,2018,21.474708835331562,0.7916666666666666,67,25
11250,2018,19.06297810330784,0.7083333333333334,59,31
11300,2018,18.542041151980847,0.7083333333333334,65,26
11350,2018,19.619623227968624,0.2916666666666667,52,18
11400,2018,15.952844223242318,0.7916666666666666,64,22
11450,2018,17.96018640780695,0.75,69,28
11500,2018,17.680231971650922,0.75,66,29
11520,2018,18.667118461491327,0.7083333333333334,67,25
11570,2018,18.46641057525597,0.75,66,28
11600,2018,18.8159841447265,0.75,58,32
11650,2018,17.969334228418475,0.75,66,27
11700,2018,20.43437417552693,0.7916666666666666,64,30
11720,2018,17.905122269628812,0.7916666666666666,68,32
11730,2018,18.248573720945085,0.5,59,16
11750,2018,20.01327891268399,0.8333333333333334,61,28
11800,2018,18.303978632941654,0.5416666666666666,60,21
12000,2018,17.212824035262418,0.75,53,25
12150,2018,20.26773751923076,0.8333333333333334,64,26
12350,2018,16.028868708888414,0.75,55,22
12380,2018,18.47535620764512,0.7083333333333334,65,26
12700,2018,17.719491253665677,0.75,64,30
12730,2018,17.68537503384463,0.7916666666666666,60,32
12750,2018,15.360501301176344,0.75,63,28
12850,2018,18.413986003378497,0.75,67,27
12870,2018,17.062015352367553,0.7083333333333334,57,31
12900,2018,17.744804362034156,0.75,56,24
12930,2018,18.5250683364803,0.7083333333333334,67,30
12950,2018,18.903430565079205,0.8333333333333334,68,26
13010,2018,14.550508582362381,0.625,65,19
13310,2018,13.989527287706743,0.7916666666666666,68,26
13340,2018,15.710982153835168,0.7083333333333334,56,27
13450,2018,18.336397519207587,0.8333333333333334,58,31
13510,2018,15.538706484948909,0.75,51,22
13550,2018,18.98477207802952,0.8333333333333334,66,25
13660,2018,19.09095933811409,0.8333333333333334,69,26
13800,2018,17.61195104456929,0.75,70,31
13850,2018,18.469224507517467,0.7916666666666666,59,33
13910,2018,15.392428667510371,0.75,54,24
14000,2018,17.96607739692683,0.75,66,25
14100,2018,18.739898680660836,0.75,66,27
14170,2018,18.75979827854733,0.75,65,27
14200,2018,18.128433405989412,0.8333333333333334,69,22
14300,2018,16.178211332750454,0.75,54,23
14350,2018,17.894541276325423,0.4583333333333333,56,19
14400,2018,16.79886088632559,0.7083333333333334,66,28
14500,2018,18.186802557069978,0.75,63,27
14550,2018,18.535867547876634,0.375,56,17
14600,2018,18.8444680970443,0.7916666666666666,59,25
14650,2018,18.347923273225778,0.75,66,28
14700,2018,18.66828362680463,0.75,67,29
14750,2018,18.29706640052674,0.8333333333333334,60,29
14850,2018,19.396574223837643,0.2916666666666667,54,15
14870,2018,14.385695682920218,0.7083333333333334,64,22
14900,2018,18.232616598659195,0.75,68,30
14920,2018,17.69993866865384,0.8333333333333334,64,29
14950,2018,16.93864891019536,0.7083333333333334,58,26
15050,2018,18.65901428412086,0.75,61,28
15240,2018,17.611902152308062,0.7083333333333334,60,28
15270,2018,15.91155905020871,0.7916666666666666,68,27
15300,2018,21.039301841940798,0.7916666666666666,66,27
15350,2018,18.833944816458732,0.75,69,31
15520,2018,17.538969394781525,0.8333333333333334,62,28
15560,2018,17.828148875610072,0.7916666666666666,60,33
15650,2018,17.490702801741264,0.8333333333333334,67,31
15700,2018,18.282638197917862,0.4583333333333333,57,18
15750,2018,19.98647634862375,0.8333333333333334,65,27
15800,2018,17.944532268106542,0.7916666666666666,58,29
15850,2018,19.335673714500597,0.8333333333333334,64,24
15900,2018,18.819831159996674,0.75,63,29
15950,2018,18.83023290340216,0.75,66,29
15990,2018,18.322974204037305,0.75,63,31
16100,2018,12.852048252752597,0.7916666666666666,66,23
16150,2018,13.413949489858878,0.8333333333333334,63,24
16200,2018,18.332570892126853,0.7916666666666666,59,23
16260,2018,18.39439150613466,0.7083333333333334,65,24
16350,2018,18.549970834069477,0.75,68,29
16380,2018,17.42994339736435,0.5416666666666666,56,24
16400,2018,18.83535450386676,0.7083333333333334,62,29
16490,2018,13.138845964990667,0.7916666666666666,65,26
16550,2018,18.891922577113334,0.7083333333333334,69,28
16610,2018,19.700804656662367,0.4583333333333333,59,17
16650,2018,18.75754191352898,0.7083333333333334,68,28
16700,2018,18.473244068067384,0.7083333333333334,65,25
16900,2018,17.313011782789903,0.6666666666666666,64,28
16950,2018,16.18540027709041,0.75,68,28
17000,2018,17.70627366506483,0.8333333333333334,67,35
17040,2018,11.16768598218181,0.7083333333333334,58,27
17080,2018,12.29702001085429,0.6666666666666666,53,23
17100,2018,18.514516726258698,0.7083333333333334,66,23
17150,2018,18.072347835155398,0.7083333333333334,67,35
17200,2018,18.924688381691524,0.75,67,27
17310,2018,16.603865994854957,0.8333333333333334,66,25
17350,2018,16.776668972664282,0.75,54,25
17400,2018,16.139429837979442,0.5416666666666666,61,17
17420,2018,18.260722966863444,0.75,68,29
17550,2018,19.537046213427654,0.3333333333333333,56,18
17620,2018,16.746733500201216,0.8333333333333334,67,31
17640,2018,13.843075792371684,0.75,57,24
17650,2018,15.171885031416434,0.8333333333333334,69,28
17750,2018,16.451171682491808,0.75,57,24
17850,2018,14.162925174140879,0.75,66,27
17900,2018,21.21900939204642,0.7916666666666666,61,25
17950,2018,20.247116556437064,0.8333333333333334,66,25
18020,2018,18.033449943537185,0.8333333333333334,68,27
18050,2018,18.845894748217457,0.7083333333333334,70,30
18100,2018,16.771778490950606,0.7083333333333334,53,22
18200,2018,18.888593693587893,0.75,61,30
18230,2018,17.732256227394913,0.8333333333333334,66,25
18250,2018,18.571531516231918,0.75,66,29
18350,2018,14.808593070425408,0.7916666666666666,67,31
18400,2018,16.331988739834678,0.75,67,28
18450,2018,16.91182633066832,0.75,66,31
18500,2018,18.845813823072895,0.7083333333333334,70,30
18710,2018,14.382477130067274,0.7083333333333334,55,20
19399,2018,21.082923208243447,0.7916666666666666,62,32
20110,2018,12.009230343205862,0.6666666666666666,56,25
20260,2018,13.82432228243043,0.7083333333333334,59,18
20570,2018,13.320179532335644,0.7916666666666666,63,21
20660,2018,15.676578977254984,0.7083333333333334,60,18
20740,2018,14.960305545652577,0.6666666666666666,58,23
20830,2018,13.204010739044797,0.7083333333333334,63,23
20910,2018,15.79389553494651,0.7083333333333334,60,18
21010,2018,14.92822890570771,0.6666666666666666,54,29
21110,2018,15.751120196895254,0.7083333333333334,61,18
21180,2018,15.624784787305426,0.75,59,16
21270,2018,16.772553450552987,0.8333333333333334,61,23
21370,2018,16.34278903173488,0.8333333333333334,56,27
21450,2018,14.883452421345135,0.625,62,22
21610,2018,15.353756449106223,0.625,61,20
21670,2018,15.174583793829576,0.7916666666666666,61,24
21750,2018,14.23009443185102,0.7916666666666666,63,20
21830,2018,14.28671373994384,0.7916666666666666,64,19
21890,2018,15.69784686333463,0.7083333333333334,60,17
22110,2018,13.581712233502275,0.8333333333333334,58,25
22170,2018,15.376661301802296,0.75,62,22
22250,2018,17.176891276620545,0.8333333333333334,63,27
22310,2018,15.770706925653444,0.7083333333333334,59,17
22410,2018,14.398950650410303,0.75,61,22
22490,2018,14.213532326074503,0.7916666666666666,64,18
22620,2018,15.55941986723306,0.8333333333333334,58,28
22670,2018,15.596684850772782,0.6666666666666666,64,20
22750,2018,15.238037959026977,0.8333333333333334,63,21
22830,2018,16.075115586592737,0.75,54,28
22910,2018,13.424874329577168,0.7916666666666666,64,21
22980,2018,16.21248710892987,0.75,64,21
23110,2018,15.860432332754149,0.75,58,18
23190,2018,15.08092847706317,0.75,64,21
23270,2018,14.895672940166854,0.7083333333333334,60,17
23350,2018,15.120062660785681,0.6666666666666666,57,29
23430,2018,15.699609102859904,0.75,63,18
23670,2018,15.191686464499131,0.7083333333333334,60,19
23810,2018,14.114962928992234,0.7083333333333334,59,24
23940,2018,16.335825506699827,0.8333333333333334,59,27
24130,2018,13.425472303143113,0.7916666666666666,62,21
24210,2018,15.42231150906381,0.6666666666666666,60,19
24250,2018,12.573076763827588,0.6666666666666666,58,25
24330,2018,15.906818960300873,0.7083333333333334,59,16
24410,2018,15.11057161211152,0.6666666666666666,59,19
24600,2018,15.976054198774586,0.625,59,16
24650,2018,15.054085046624492,0.75,62,18
24780,2018,17.697905494425815,0.875,66,23
24850,2018,14.505395240428525,0.75,59,21
24900,2018,16.515244274285365,0.75,56,28
24970,2018,15.459463723560118,0.75,62,19
25060,2018,15.837931895990907,0.7083333333333334,60,16
25150,2018,13.4045631670559,0.7916666666666666,64,20
25250,2018,15.740440666920533,0.7083333333333334,62,16
25340,2018,15.105601345456844,0.7916666666666666,62,24
25430,2018,14.665920905702539,0.8333333333333334,61,26
25490,2018,14.233078863196186,0.75,65,20
25620,2018,13.505345637096127,0.75,61,21
25710,2018,14.881440899225142,0.75,61,19
25810,2018,15.075997598395272,0.75,61,23
25900,2018,15.984390505372675,0.6666666666666666,59,16
25990,2018,13.97330619271284,0.7916666666666666,61,21
26080,2018,15.487401816333108,0.8333333333333334,63,24
26170,2018,14.27576812980315,0.6666666666666666,57,20
26260,2018,14.046456734631986,0.75,62,19
26350,2018,15.83197952909014,0.7083333333333334,59,17
26430,2018,15.016290664131928,0.75,54,27
26490,2018,14.779215902335034,0.8333333333333334,62,19
26610,2018,17.68272157654371,0.8333333333333334,67,27
26670,2018,13.19574051244976,0.625,53,24
26700,2018,14.448394860036375,0.6666666666666666,56,26
26730,2018,14.503309128351829,0.75,56,21
26810,2018,13.671736173882888,0.75,59,20
26890,2018,15.279651188130869,0.7083333333333334,67,17
26980,2018,15.399555555924989,0.75,61,19
27070,2018,14.698395973770594,0.75,59,17
27170,2018,15.775484608618985,0.6666666666666666,57,26
27260,2018,15.497970353689514,0.7916666666666666,62,21
27350,2018,15.950404516393204,0.625,59,16
27450,2018,13.154357935324931,0.7083333333333334,61,20
27630,2018,16.522701639947428,0.8333333333333334,64,22
29399,2018,12.710370094864958,0.7083333333333334,62,21
30250,2018,27.354990609051452,0.6666666666666666,67,28
30300,2018,21.80276856487236,0.7916666666666666,66,28
30370,2018,21.313155311284834,0.5,48,17
30410,2018,23.877944519993395,0.7083333333333334,71,32
30450,2018,24.916110562461714,0.7916666666666666,78,37
30760,2018,22.62216127592919,0.7916666666666666,73,35
30900,2018,25.529851990366655,0.75,84,33
31000,2018,20.720216597922878,0.5,55,19
31750,2018,23.60170084229889,0.8333333333333334,70,35
31820,2018,21.6411001398139,0.4583333333333333,49,12
31900,2018,24.31517525633723,0.5833333333333334,51,25
31950,2018,27.255481552751124,0.5833333333333334,77,36
32080,2018,23.66253091864392,0.5,41,23
32250,2018,27.493377049328554,0.5,80,35
32260,2018,23.384535161109845,0.5833333333333334,42,23
32270,2018,22.242140641767705,0.5,60,19
32310,2018,23.687341936810398,0.5833333333333334,65,29
32330,2018,19.358192719714346,0.4166666666666667,42,15
32450,2018,26.246767136168828,0.7916666666666666,88,46
32500,2018,26.515415722050104,0.6666666666666666,62,26
32600,2018,26.76821866166104,0.4583333333333333,72,28
32750,2018,24.993218026749094,0.75,75,28
32770,2018,27.118874173621634,0.5833333333333334,80,30
32810,2018,24.309805877894593,0.5833333333333334,46,27
33100,2018,24.751906145435512,0.4166666666666667,73,21
33200,2018,24.535152373085303,0.5416666666666666,80,30
33220,2018,21.300546836363143,0.3333333333333333,44,12
33360,2018,22.30284540620571,0.625,53,15
33430,2018,20.20060542740236,0.25,52,17
33610,2018,20.498346225636688,0.6666666666666666,65,22
33620,2018,20.134753641266748,0.4166666666666667,46,15
33800,2018,23.8523740415704,0.5833333333333334,52,24
33830,2018,26.077099800109885,0.625,52,21
33960,2018,20.096677844072005,0.4166666666666667,60,20
33980,2018,23.144942464771354,0.5833333333333334,62,23
34420,2018,27.67551945725535,0.7083333333333334,69,27
34530,2018,22.76541145631714,0.625,66,24
34570,2018,26.098824077762995,0.6666666666666666,71,34
34580,2018,19.17810300063241,0.5,59,22
34590,2018,20.28911087196577,0.375,57,20
34710,2018,24.79866473985047,0.7083333333333334,84,33
34770,2018,22.523578465964718,0.5833333333333334,65,26
34800,2018,26.456945216819054,0.5833333333333334,83,41
34830,2018,27.48502043371334,0.6666666666666666,55,22
34860,2018,20.71517643301864,0.5833333333333334,64,25
34880,2018,25.288664579391504,0.5416666666666666,59,26
35010,2018,20.347486720346446,0.5416666666666666,55,17
35250,2018,26.8097735613993,0.4583333333333333,63,22
35300,2018,26.51171077604165,0.75,86,43
35600,2018,21.811065928711994,0.7916666666666666,70,35
35670,2018,27.370645643260406,0.6666666666666666,60,25
35740,2018,20.94580615742568,0.5,51,17
35760,2018,20.505806287347472,0.4166666666666667,43,14
35780,2018,27.47938761776443,0.5833333333333334,47,20
35790,2018,23.892506868545347,0.5833333333333334,51,23
35800,2018,22.676679744602083,0.7916666666666666,72,32
36070,2018,27.512321640694005,0.6666666666666666,70,26
36150,2018,23.93871999227839,0.8333333333333334,79,37
36250,2018,21.149978853905058,0.5416666666666666,48,16
36300,2018,25.726224039678723,0.5416666666666666,84,29
36370,2018,22.8339380897888,0.625,57,20
36510,2018,19.080382439282364,0.375,57,19
36580,2018,19.514889131195552,0.5416666666666666,54,20
36630,2018,19.126481434917217,0.4166666666666667,47,16
36660,2018,17.154225401923533,0.5833333333333334,56,21
36720,2018,20.308910999232793,0.5416666666666666,54,20
36820,2018,21.839528613547778,0.625,56,25
36910,2018,18.932432848745844,0.5833333333333334,56,18
36950,2018,27.50482675212706,0.5833333333333334,47,20
36960,2018,27.920809040330887,0.7083333333333334,44,13
37010,2018,24.225878509103453,0.7916666666666666,57,32
37300,2018,27.544749151517294,0.625,62,25
37310,2018,20.291873075624256,0.5,57,16
37340,2018,23.65195623407627,0.5416666666666666,62,21
37400,2018,25.48057880711884,0.6666666666666666,88,34
37550,2018,22.695305096858185,0.4583333333333333,47,18
37570,2018,25.257480422764633,0.5416666666666666,42,26
37600,2018,24.171165271654544,0.4166666666666667,39,22
40070,2018,17.817878266883238,0.8333333333333334,67,23
40120,2018,15.302080227230515,0.75,66,23
40220,2018,16.423188015777786,0.8333333333333334,60,24
40250,2018,21.172817993840244,0.6666666666666666,54,17
40310,2018,15.612015847851573,0.7083333333333334,65,22
40430,2018,17.316493298809934,0.7083333333333334,63,21
40520,2018,17.633878477989413,0.8333333333333334,62,27
40700,2018,16.823477552035097,0.7916666666666666,63,22
40910,2018,17.09273376775116,0.7916666666666666,65,22
41010,2018,18.041551581637513,0.6666666666666666,56,20
41060,2018,17.833515126737844,0.875,71,25
41140,2018,15.929904468412431,0.7916666666666666,69,21
41190,2018,17.44066612769481,0.6666666666666666,59,20
41330,2018,21.516572235055182,0.75,53,22
41560,2018,17.25837655523666,0.7083333333333334,63,22
41750,2018,17.655786041445943,0.7083333333333334,59,20
41830,2018,18.39553343525081,0.7916666666666666,59,23
41960,2018,17.69183278181783,0.7083333333333334,62,18
42030,2018,17.261715676615104,0.7916666666666666,66,20
42110,2018,16.257728704840773,0.8333333333333334,66,20
42250,2018,14.458443406658025,0.6666666666666666,64,21
42600,2018,17.637767813630315,0.875,70,25
42750,2018,15.50553910944561,0.625,57,25
43080,2018,16.909737719902907,0.75,64,20
43220,2018,17.967626697723194,0.75,61,20
43360,2018,15.442839734144009,0.7083333333333334,66,16
43650,2018,16.508348649423194,0.7916666666666666,67,19
43710,2018,16.733853057149354,0.625,57,22
43790,2018,17.348008772536915,0.7916666666666666,62,25
43920,2018,17.542645987419245,0.7916666666666666,66,20
44000,2018,20.00738497004935,0.75,52,15
44060,2018,17.39470399013939,0.8333333333333334,68,25
44210,2018,17.094873353838935,0.7916666666666666,66,23
44340,2018,16.5918958843571,0.7916666666666666,64,22
44550,2018,15.57535346611723,0.75,64,23
44620,2018,14.43681075414771,0.625,62,21
44830,2018,17.373486500284454,0.7083333333333334,61,21
45040,2018,16.86763344022753,0.7916666666666666,63,23
45090,2018,15.088717951707247,0.6666666666666666,66,18
45120,2018,16.25410276906158,0.7916666666666666,66,20
45290,2018,17.658724861765577,0.7916666666666666,66,22
45340,2018,16.533010747661347,0.7916666666666666,64,25
45400,2018,16.90682092854015,0.7916666666666666,62,23
45540,2018,16.421505987227025,0.8333333333333334,62,24
45680,2018,17.18325387851834,0.7916666666666666,66,23
45890,2018,17.80497775355432,0.875,69,23
46090,2018,19.04946330670087,0.6666666666666666,59,21
46300,2018,16.57433080150658,0.7083333333333334,60,25
46450,2018,17.790853470474595,0.7083333333333334,61,21
46510,2018,17.853724969249896,0.7916666666666666,67,23
46670,2018,17.84265190585173,0.8333333333333334,60,27
46860,2018,15.022672016367533,0.6666666666666666,61,22
46970,2018,20.767255161865947,0.7083333333333334,59,26
47140,2018,17.72955639909393,0.7916666666666666,67,22
47290,2018,16.494814064932918,0.6666666666666666,65,20
47490,2018,18.224647408417653,0.5833333333333334,57,20
47630,2018,15.752592780525259,0.6666666666666666,65,17
47700,2018,16.70529610767758,0.7916666666666666,64,21
47800,2018,16.379312780948545,0.75,65,21
47910,2018,16.863597270234006,0.7083333333333334,58,22
47980,2018,17.661746039129298,0.7916666666666666,67,23
48050,2018,15.690611179887448,0.7916666666666666,59,27
48130,2018,17.053006269032633,0.7916666666666666,66,22
48260,2018,17.81425559194122,0.7916666666666666,66,23
48340,2018,14.678114506030743,0.6666666666666666,65,19
48410,2018,17.813316141089363,0.875,70,25
48540,2018,18.408858870888427,0.75,62,22
48640,2018,18.176003776674413,0.7083333333333334,60,22
48750,2018,15.400777137442825,0.7083333333333334,62,23
48830,2018,17.06471233204621,0.6666666666666666,60,24
49399,2018,21.120677653853225,0.7083333333333334,58,26
50080,2018,16.00892363443768,0.5416666666666666,49,14
50210,2018,17.2602277154792,0.3333333333333333,36,8
50250,2018,25.711109684591445,0.4166666666666667,52,17
50280,2018,16.327473885392507,0.5,39,9
50350,2018,18.831917779413,0.375,37,9
50420,2018,18.8090095653926,0.4583333333333333,36,9
50490,2018,18.813997859824212,0.375,35,10
50560,2018,17.232439930594143,0.4166666666666667,49,9
