LGA_CODE16,Year,AvgTemp,rHist_tHeatAvg,rSpat_rHist_tHeatAvg,cSpat_rHist_tHeatAvg,nAtRisk_tHeat,nHighRisk_tHeat,rHist_tHeat,rSpat_rHist_tHeat,cSpat_rHist_tHeat,nHW_EHF,nSHW_EHF,EHFAvg,rSpat_EHFAvg,cSpat_EHFAvg,rHist_tColdAvg,rSpat_rHist_tColdAvg,cSpat_rHist_tColdAvg,nAtRisk_tCold,nHighRisk_tCold,rHist_tCold,rSpat_rHist_tCold,cSpat_rHist_tCold,nCW_ECF,nSCW_ECF,ECFAvg,rSpat_ECFAvg,cSpat_ECFAvg
53290,2018,16.984749068625998,0.6190476190476191,0.27205882352941174,2,51,13,184.84148090209882,0.31433823529411764,2,5,0,3.393787184101057,0.31985294117647056,2,0.38095238095238093,0.6838235294117647,4,44,12,180.15851909790118,0.6875,4,2,0,1.0531102685143878,0.0900735294117647,1
53360,2018,24.78958731612116,0.23809523809523808,0.012867647058823529,1,63,25,179.24651284056839,0.03125,1,22,3,3.1198957316334903,0.2775735294117647,2,0.7619047619047619,0.9779411764705882,5,69,28,185.75348715943161,0.9705882352941176,5,21,0,2.583135945236007,0.7334558823529411,4
53430,2018,18.723933468779492,0.3333333333333333,0.042279411764705885,1,34,10,180.30986833528874,0.06801470588235294,1,4,0,1.1063591221758338,0.08455882352941177,1,0.6666666666666667,0.9246323529411765,5,48,16,184.69013166471126,0.9338235294117647,5,5,0,1.7501124414735365,0.45955882352941174,3
53570,2018,18.639571671289957,0.3333333333333333,0.042279411764705885,1,37,12,180.9185243123452,0.10845588235294118,1,4,0,3.3205209273603424,0.3069852941176471,2,0.6666666666666667,0.9246323529411765,5,46,12,184.0814756876548,0.8933823529411765,5,5,0,0.9634221176676266,0.05330882352941176,1
53640,2018,15.86395837380871,0.5238095238095238,0.20772058823529413,2,50,11,183.07587016034415,0.23345588235294118,2,6,0,2.459828869613189,0.21323529411764705,2,0.47619047619047616,0.7628676470588235,4,49,18,181.92412983965585,0.7683823529411765,4,8,0,1.3295233924898628,0.2702205882352941,2
53710,2018,18.517508500324553,0.38095238095238093,0.07904411764705882,1,53,12,181.6391604745144,0.16176470588235295,1,0,0,0,0.001838235294117647,1,0.6190476190476191,0.8878676470588235,5,57,14,183.3608395254856,0.8400735294117647,5,7,0,1.4857464581054234,0.3584558823529412,2
53780,2018,18.460818877612088,0.3333333333333333,0.042279411764705885,1,39,10,180.19593273367227,0.06433823529411764,1,1,0,1.55184963032144,0.13786764705882354,1,0.6666666666666667,0.9246323529411765,5,51,14,184.80406726632773,0.9375,5,6,0,1.343921354427131,0.27941176470588236,2
53800,2018,20.68116199121085,0.38095238095238093,0.07904411764705882,1,54,16,179.91695997914223,0.04963235294117647,1,3,0,2.8562516227470534,0.2555147058823529,2,0.6190476190476191,0.8878676470588235,5,68,16,185.08304002085777,0.9522058823529411,5,11,0,1.1049467632764125,0.11764705882352941,1
53920,2018,27.141108475645947,0.6190476190476191,0.27205882352941174,2,64,28,187.89792725850606,0.5091911764705882,3,26,7,2.62533087501451,0.23529411764705882,2,0.38095238095238093,0.6838235294117647,4,66,16,177.10207274149394,0.49264705882352944,3,13,0,1.3544488870915317,0.29044117647058826,2
53990,2018,16.55354858122461,0.2857142857142857,0.025735294117647058,1,40,8,179.27049928301395,0.03308823529411765,1,1,0,1.47925989375203,0.13419117647058823,1,0.7142857142857143,0.9613970588235294,5,59,17,185.72950071698605,0.96875,5,4,0,1.9846342162664175,0.5569852941176471,3
54060,2018,20.056666804013204,0.19047619047619047,0.001838235294117647,1,38,14,174.27766914352756,0.003676470588235294,1,3,1,9.924439558309846,0.7481617647058824,4,0.8095238095238095,0.9908088235294118,5,67,17,190.72233085647244,0.9981617647058824,5,12,0,1.1061350335741693,0.11948529411764706,1
54130,2018,16.323159339493284,0.6666666666666666,0.31985294117647056,2,56,17,185.28053708773302,0.3327205882352941,2,5,0,3.626072011155026,0.3492647058823529,2,0.33333333333333337,0.6378676470588235,4,50,15,179.71946291226698,0.6691176470588235,4,5,0,0.9462588557355553,0.04779411764705882,1
54170,2018,18.823911310875268,0.47619047619047616,0.15992647058823528,1,36,9,182.60813453265544,0.21507352941176472,2,5,0,0.909195921295241,0.0661764705882353,1,0.5238095238095238,0.7959558823529411,4,45,9,182.39186546734453,0.7867647058823529,4,5,0,1.2121675571417139,0.1948529411764706,1
54200,2018,17.500791723760855,0.38095238095238093,0.07904411764705882,1,40,8,181.14587407117716,0.12683823529411764,1,1,0,0.753167993478727,0.051470588235294115,1,0.6190476190476191,0.8878676470588235,5,51,18,183.85412592882284,0.875,5,7,0,1.2300817280558791,0.21691176470588236,2
54280,2018,18.913907576301344,0.5714285714285714,0.24080882352941177,2,46,11,183.95841480902098,0.26838235294117646,2,9,1,5.623646266672797,0.5551470588235294,3,0.4285714285714286,0.7316176470588235,4,51,8,181.04158519097902,0.7334558823529411,4,3,0,1.711338114996701,0.43566176470588236,3
54310,2018,26.92128510475161,0.42857142857142855,0.11580882352941177,1,57,19,181.5033242080563,0.15257352941176472,1,13,1,1.8963896207420714,0.16176470588235295,1,0.5714285714285714,0.84375,5,64,28,183.4966757919437,0.8492647058823529,5,23,0,2.2251834931021683,0.6544117647058824,4
54340,2018,16.051785847366073,0.47619047619047616,0.15992647058823528,1,53,13,182.54829878764176,0.2113970588235294,2,7,0,3.2176417114308467,0.28860294117647056,2,0.5238095238095238,0.7959558823529411,4,53,17,182.45170121235824,0.7904411764705882,4,9,0,1.2108037145723443,0.19301470588235295,1
54410,2018,18.260838986887315,0.6190476190476191,0.27205882352941174,2,61,14,184.56276886976926,0.2922794117647059,2,4,0,2.7478725078542126,0.24632352941176472,2,0.38095238095238093,0.6838235294117647,4,51,13,180.43723113023074,0.7095588235294118,4,5,0,1.8036133805271364,0.4852941176470588,3
54480,2018,16.15201442013049,0.5714285714285714,0.24080882352941177,2,52,14,183.8004171555208,0.25735294117647056,2,5,0,3.4064103360371636,0.32169117647058826,2,0.4285714285714286,0.7316176470588235,4,52,17,181.1995828444792,0.7444852941176471,4,6,0,1.5766185392503664,0.3897058823529412,2
54550,2018,15.464936365901618,0.23809523809523808,0.012867647058823529,1,49,12,181.3444140268544,0.13970588235294118,1,4,0,2.5316729781502,0.22426470588235295,2,0.7619047619047619,0.9779411764705882,5,52,18,183.6555859731456,0.8621323529411765,5,6,0,1.3573823760032904,0.2922794117647059,2
54620,2018,17.325744798014345,0.5238095238095238,0.20772058823529413,2,54,11,183.802633294225,0.25919117647058826,2,4,0,2.5169047530363726,0.22058823529411764,2,0.47619047619047616,0.7628676470588235,4,53,13,181.197366705775,0.7426470588235294,4,4,0,1.7015916017788375,0.4319852941176471,3
54690,2018,19.03654588550739,0.38095238095238093,0.07904411764705882,1,59,9,180.7799504627819,0.09926470588235294,1,3,0,3.8062748228353467,0.375,2,0.6190476190476191,0.8878676470588235,5,63,15,184.2200495372181,0.9025735294117647,5,11,0,1.2565912941944621,0.23345588235294118,2
54760,2018,17.0517906415034,0.47619047619047616,0.15992647058823528,1,54,12,183.56081345326555,0.24816176470588236,2,4,0,2.115940183630892,0.17830882352941177,1,0.5238095238095238,0.7959558823529411,4,53,16,181.43918654673445,0.7536764705882353,4,5,0,1.7783190718210804,0.4742647058823529,3
54830,2018,18.56301058220539,0.23809523809523808,0.012867647058823529,1,33,9,179.79728848911486,0.04595588235294118,1,0,0,0,0.001838235294117647,1,0.7619047619047619,0.9779411764705882,5,49,16,185.20271151088514,0.9558823529411765,5,7,0,1.3356044857759612,0.27389705882352944,2
54900,2018,16.675082884667685,0.6666666666666666,0.31985294117647056,2,52,14,184.78933646199974,0.31066176470588236,2,4,0,3.209633398352331,0.2867647058823529,2,0.33333333333333337,0.6378676470588235,4,53,14,180.21066353800026,0.6911764705882353,4,5,0,1.1600588268074714,0.14705882352941177,1
54970,2018,21.40805725410378,0.7142857142857143,0.36580882352941174,2,51,13,186.22330856472428,0.3713235294117647,2,12,1,4.1882570584858865,0.42830882352941174,3,0.2857142857142857,0.5900735294117647,3,49,18,178.77669143527572,0.6305147058823529,4,11,1,1.83074205115591,0.5,3
55040,2018,21.473541939187147,0.6666666666666666,0.31985294117647056,2,53,12,185.21561725980968,0.3272058823529412,2,9,2,8.84852402639114,0.6893382352941176,4,0.33333333333333337,0.6378676470588235,4,56,14,179.78438274019032,0.6746323529411765,4,8,0,2.6393126141884666,0.7426470588235294,4
55110,2018,18.273093096197485,0.19047619047619047,0.001838235294117647,1,35,8,179.55690262025811,0.03860294117647059,1,4,0,1.1299468186716135,0.08823529411764706,1,0.8095238095238095,0.9908088235294118,5,54,17,185.44309737974189,0.9632352941176471,5,7,0,1.5929233436959074,0.3952205882352941,2
55180,2018,15.405499000092087,0.23809523809523808,0.012867647058823529,1,45,8,178.44049015773692,0.022058823529411766,1,7,0,2.3370300209253103,0.19852941176470587,1,0.7619047619047619,0.9779411764705882,5,58,18,186.55950984226305,0.9797794117647058,5,10,0,0.9442798421141655,0.04595588235294118,1
55250,2018,24.038537496736623,0.7142857142857143,0.36580882352941174,2,56,23,187.7293703558858,0.47794117647058826,3,20,5,5.812666283259203,0.5698529411764706,3,0.2857142857142857,0.5900735294117647,3,53,14,177.2706296441142,0.5238970588235294,3,12,0,1.7798498091732387,0.47610294117647056,3
55320,2018,18.69537619989214,0.42857142857142855,0.11580882352941177,1,36,10,180.98918002867944,0.11948529411764706,1,4,0,0.9833705500339938,0.07169117647058823,1,0.5714285714285714,0.84375,5,48,14,184.01081997132056,0.8823529411764706,5,6,0,1.2412438238610102,0.22426470588235295,2
55390,2018,20.076494618801238,0.5714285714285714,0.24080882352941177,2,50,12,184.25094511797678,0.2775735294117647,2,10,1,4.6671102838032725,0.49264705882352944,3,0.4285714285714286,0.7316176470588235,4,55,11,180.74905488202322,0.7242647058823529,4,7,1,1.4767923376304366,0.3474264705882353,2
55460,2018,18.390599936226476,0.5714285714285714,0.24080882352941177,2,59,10,183.1181071568244,0.23713235294117646,2,5,0,2.9715944256999602,0.2647058823529412,2,0.4285714285714286,0.7316176470588235,4,51,13,181.8818928431756,0.7647058823529411,4,5,0,1.8093455976852615,0.4944852941176471,3
55530,2018,20.16840571671318,0.23809523809523808,0.012867647058823529,1,47,12,177.08160604875505,0.012867647058823529,1,3,0,3.5547007558007597,0.34191176470588236,2,0.7619047619047619,0.9779411764705882,5,67,18,187.91839395124495,0.9889705882352942,5,12,0,1.16023014317018,0.1488970588235294,1
55600,2018,18.911053260385188,0.2857142857142857,0.025735294117647058,1,40,8,179.67839916568894,0.04044117647058824,1,2,0,2.25691175156761,0.18933823529411764,1,0.7142857142857143,0.9613970588235294,5,57,15,185.32160083431106,0.9613970588235294,5,4,0,1.6462502555684775,0.4172794117647059,3
55670,2018,20.49245401882147,0.38095238095238093,0.07904411764705882,1,52,14,180.58871072871855,0.08639705882352941,1,5,0,3.196590531488241,0.28125,2,0.6190476190476191,0.8878676470588235,5,70,14,184.41128927128145,0.9154411764705882,5,8,0,1.1945409764416075,0.1801470588235294,1
55740,2018,18.765959077991873,0.3333333333333333,0.042279411764705885,1,35,10,179.95776300351974,0.05330882352941176,1,4,0,1.318994377646211,0.11764705882352941,1,0.6666666666666667,0.9246323529411765,5,50,15,185.04223699648026,0.9485294117647058,5,5,0,1.721302560680772,0.4375,3
55810,2018,21.90796874679933,0.7142857142857143,0.36580882352941174,2,60,16,186.59575022813192,0.39705882352941174,2,14,0,4.553907808262741,0.47794117647058826,3,0.2857142857142857,0.5900735294117647,3,52,12,178.40424977186808,0.6047794117647058,4,6,0,1.7287136821401146,0.4430147058823529,3
55880,2018,19.478475475842018,0.42857142857142855,0.11580882352941177,1,60,10,181.22044062051884,0.13419117647058823,1,5,0,4.881609465792936,0.5110294117647058,3,0.5714285714285714,0.84375,5,65,14,183.77955937948116,0.8676470588235294,5,7,0,1.7346351754794442,0.4485294117647059,3
55950,2018,18.895222357099204,0.38095238095238093,0.07904411764705882,1,55,9,181.0314170251597,0.1213235294117647,1,5,0,4.593739512894388,0.48161764705882354,3,0.6190476190476191,0.8878676470588235,5,65,12,183.9685829748403,0.8805147058823529,5,7,0,1.8970274502255342,0.5367647058823529,3
56090,2018,17.45775537119338,0.47619047619047616,0.15992647058823528,1,45,9,181.70043019163083,0.16544117647058823,1,2,0,0.4561821275658075,0.02022058823529412,1,0.5238095238095238,0.7959558823529411,4,50,18,183.29956980836917,0.8363970588235294,5,5,0,1.2605661027501438,0.23529411764705882,2
56160,2018,22.821657267661966,0.5238095238095238,0.20772058823529413,2,60,14,182.66027897275453,0.21691176470588236,2,10,2,4.7285161658001265,0.5,3,0.47619047619047616,0.7628676470588235,4,60,10,182.33972102724547,0.7849264705882353,4,8,0,1.1708079842038992,0.15625,1
56230,2018,17.154589169809277,0.2857142857142857,0.025735294117647058,1,37,8,179.80654412723243,0.04779411764705882,1,1,0,0.59547001553752,0.03860294117647059,1,0.7142857142857143,0.9613970588235294,5,54,17,185.19345587276757,0.9540441176470589,5,5,0,1.9829319258019844,0.5551470588235294,3
56300,2018,15.916520716066243,0.42857142857142855,0.11580882352941177,1,44,9,181.9743188632512,0.18198529411764705,1,5,0,2.9901578044258694,0.26838235294117646,2,0.5714285714285714,0.84375,5,45,12,183.0256811367488,0.8198529411764706,5,7,0,0.8560880537706066,0.03308823529411765,1
56370,2018,17.896936728131703,0.5238095238095238,0.20772058823529413,2,59,12,183.58949289532003,0.25,2,6,0,1.517475681536554,0.13602941176470587,1,0.47619047619047616,0.7628676470588235,4,56,15,181.41050710467997,0.7518382352941176,4,5,0,1.5578174662852573,0.38235294117647056,2
56460,2018,16.361721824854623,0.47619047619047616,0.15992647058823528,1,52,13,181.91161517403208,0.17830882352941177,1,7,0,2.5871570711272387,0.22794117647058823,2,0.5238095238095238,0.7959558823529411,4,56,18,183.08838482596792,0.8235294117647058,5,4,0,1.733464194823261,0.44669117647058826,3
56580,2018,18.79103465537504,0.38095238095238093,0.07904411764705882,1,35,10,180.43449354712553,0.07904411764705882,1,4,0,1.426654941165309,0.12867647058823528,1,0.6190476190476191,0.8878676470588235,5,48,14,184.56550645287447,0.9227941176470589,5,5,0,1.6303606205732877,0.40625,3
56620,2018,24.053574360111007,0.7142857142857143,0.36580882352941174,2,55,18,188.90913831312736,0.6194852941176471,4,13,2,5.627886824640801,0.5569852941176471,3,0.2857142857142857,0.5900735294117647,3,50,22,176.09086168687264,0.38235294117647056,2,17,0,3.169855143446536,0.8235294117647058,5
56730,2018,17.812745523452772,0.5238095238095238,0.20772058823529413,2,51,12,182.26802242210925,0.19852941176470587,1,1,0,0.784529306390261,0.05698529411764706,1,0.47619047619047616,0.7628676470588235,4,51,14,182.73197757789075,0.8033088235294118,5,6,0,1.309713882410496,0.2647058823529412,2
56790,2018,20.846352866251195,0.42857142857142855,0.11580882352941177,1,57,12,179.2277408421327,0.029411764705882353,1,7,1,7.331496501584114,0.6360294117647058,4,0.5714285714285714,0.84375,5,73,14,185.7722591578673,0.9724264705882353,5,9,0,1.1818047055994325,0.16727941176470587,1
56860,2018,18.803550681543282,0.42857142857142855,0.11580882352941177,1,57,11,181.90340242471646,0.17647058823529413,1,5,0,3.08374530950908,0.2757352941176471,2,0.5714285714285714,0.84375,5,57,13,183.09659757528354,0.8253676470588235,5,8,0,1.56701655998713,0.3860294117647059,2
56930,2018,18.764931528535623,0.3333333333333333,0.042279411764705885,1,35,10,180.0924260200756,0.05698529411764706,1,4,0,1.253431280228825,0.10845588235294118,1,0.6666666666666667,0.9246323529411765,5,49,15,184.9075739799244,0.9448529411764706,5,5,0,1.6990121007125003,0.42830882352941174,3
57000,2018,20.27931294702505,0.38095238095238093,0.07904411764705882,1,55,15,181.055273106505,0.125,1,6,0,1.9750546379328249,0.1636029411764706,1,0.6190476190476191,0.8878676470588235,5,69,15,183.944726893495,0.8768382352941176,5,7,0,0.9951566211977991,0.06433823529411764,1
57080,2018,18.793130132270203,0.47619047619047616,0.15992647058823528,1,39,11,181.6033111719463,0.15808823529411764,1,3,0,1.1407515480450297,0.0900735294117647,1,0.5238095238095238,0.7959558823529411,4,48,13,183.3966888280537,0.84375,5,6,0,1.2489840032805928,0.22977941176470587,2
57140,2018,16.834747307946635,0.2857142857142857,0.025735294117647058,1,53,10,180.9314300612697,0.11213235294117647,1,6,0,1.8300170715300252,0.15441176470588236,1,0.7142857142857143,0.9613970588235294,5,56,17,184.0685699387303,0.8897058823529411,5,7,0,1.143702883174696,0.13970588235294118,1
57210,2018,15.464433272244191,0.47619047619047616,0.15992647058823528,1,50,10,182.90666145222266,0.22794117647058823,2,6,0,2.467092812350528,0.21507352941176472,2,0.5238095238095238,0.7959558823529411,4,47,19,182.09333854777734,0.7738970588235294,4,8,0,1.2135568815848876,0.19852941176470587,1
57280,2018,27.33572994192988,0.6190476190476191,0.27205882352941174,2,55,17,185.59561986703167,0.34191176470588236,2,15,3,1.8323072307134762,0.15625,1,0.38095238095238093,0.6838235294117647,4,58,27,179.40438013296833,0.6599264705882353,4,21,0,2.0939598262844807,0.5992647058823529,3
57350,2018,17.74881903048198,0.6190476190476191,0.27205882352941174,2,57,13,183.71907182896624,0.2555147058823529,2,5,0,1.0926013309630844,0.08088235294117647,1,0.38095238095238093,0.6838235294117647,4,54,16,181.28092817103376,0.7463235294117647,4,7,0,1.4468740830522613,0.33088235294117646,2
57420,2018,16.848691217703372,0.6666666666666666,0.31985294117647056,2,58,17,186.38247946812672,0.3805147058823529,2,4,0,4.04200953838588,0.4099264705882353,3,0.33333333333333337,0.6378676470588235,4,49,13,178.61752053187328,0.6213235294117647,4,3,0,0.9767921343691299,0.058823529411764705,1
57490,2018,18.555711575077023,0.19047619047619047,0.001838235294117647,1,33,8,179.53943423282493,0.03676470588235294,1,2,0,1.071088806616344,0.07904411764705882,1,0.8095238095238095,0.9908088235294118,5,51,18,185.46056576717507,0.9650735294117647,5,8,0,1.4703535135314663,0.34375,2
57630,2018,21.47143135956707,0.7142857142857143,0.36580882352941174,2,58,18,187.239473341155,0.43933823529411764,3,14,2,4.974959361898087,0.5165441176470589,3,0.2857142857142857,0.5900735294117647,3,52,12,177.760526658845,0.5625,3,6,0,1.8792298691365799,0.5238970588235294,3
57700,2018,17.48868210707627,0.3333333333333333,0.042279411764705885,1,37,9,180.3925172728458,0.07720588235294118,1,1,0,0.893046008227872,0.06433823529411764,1,0.6666666666666667,0.9246323529411765,5,53,17,184.6074827271542,0.9246323529411765,5,5,0,1.8287299081838262,0.49816176470588236,3
57770,2018,22.197250702609775,0.38095238095238093,0.07904411764705882,1,53,11,177.72624168947985,0.014705882352941176,1,10,2,5.429094598740791,0.5514705882352942,3,0.6190476190476191,0.8878676470588235,5,75,16,187.27375831052015,0.9871323529411765,5,9,0,1.1460453537690383,0.14154411764705882,1
57840,2018,18.80432042226401,0.42857142857142855,0.11580882352941177,1,38,11,181.18615565115368,0.13051470588235295,1,3,0,1.1894254994468028,0.10294117647058823,1,0.5714285714285714,0.84375,5,48,13,183.81384434884632,0.8713235294117647,5,6,0,1.1833980101397836,0.17095588235294118,1
57910,2018,18.79253381572359,0.47619047619047616,0.15992647058823528,1,37,10,181.8848911484813,0.17279411764705882,1,5,0,0.971533812481985,0.06985294117647059,1,0.5238095238095238,0.7959558823529411,4,47,11,183.1151088515187,0.8290441176470589,5,5,0,1.3659669644670351,0.2959558823529412,2
57980,2018,18.802084937160984,0.42857142857142855,0.11580882352941177,1,36,10,180.85360448442185,0.10477941176470588,1,4,0,1.2247727396200092,0.10661764705882353,1,0.5714285714285714,0.84375,5,49,14,184.14639551557815,0.8970588235294118,5,6,0,1.3262135967752489,0.26838235294117646,2
58050,2018,18.273924313016146,0.5238095238095238,0.20772058823529413,2,37,10,182.24859861817234,0.19669117647058823,1,2,0,2.17780612718762,0.18566176470588236,1,0.47619047619047616,0.7628676470588235,4,47,13,182.75140138182766,0.8051470588235294,5,4,0,1.2339306370801602,0.22058823529411764,2
58190,2018,18.211204204065353,0.6190476190476191,0.27205882352941174,2,60,15,184.225263981228,0.2757352941176471,2,4,0,2.0791168786608223,0.17647058823529413,1,0.38095238095238093,0.6838235294117647,4,53,15,180.774736018772,0.7261029411764706,4,7,0,1.442620793367364,0.32536764705882354,2
58260,2018,19.7307118967788,0.19047619047619047,0.001838235294117647,1,41,10,175.5686351192804,0.007352941176470588,1,3,0,2.5945071990854567,0.22977941176470587,2,0.8095238095238095,0.9908088235294118,5,66,17,189.4313648807196,0.9944852941176471,5,10,0,1.1695108103799956,0.15441176470588236,1
58330,2018,17.901987501611462,0.5238095238095238,0.20772058823529413,2,45,10,182.17755181853735,0.19117647058823528,1,2,0,1.254633443821775,0.11213235294117647,1,0.47619047619047616,0.7628676470588235,4,50,16,182.82244818146265,0.8106617647058824,5,5,0,1.2488387956902798,0.22794117647058823,2
58400,2018,18.594747246470167,0.42857142857142855,0.11580882352941177,1,56,10,181.98983183418068,0.18566176470588236,1,4,0,2.731442091187962,0.24448529411764705,2,0.5714285714285714,0.84375,5,57,13,183.01016816581932,0.8161764705882353,5,8,0,1.857704523824932,0.5165441176470589,3
58470,2018,24.249061035130143,0.2857142857142857,0.025735294117647058,1,49,14,177.96154347542694,0.02022058823529412,1,11,2,4.235896386410399,0.43566176470588236,3,0.7142857142857143,0.9613970588235294,5,69,20,187.03845652457306,0.9816176470588235,5,20,0,1.7309438435409874,0.44485294117647056,3
58510,2018,18.825133042466167,0.42857142857142855,0.11580882352941177,1,36,12,181.41324468778515,0.14705882352941177,1,2,0,1.4382732483773495,0.1323529411764706,1,0.5714285714285714,0.84375,5,49,12,183.58675531221485,0.8547794117647058,5,6,0,1.171276225618228,0.15808823529411764,1
58540,2018,18.48537983175828,0.38095238095238093,0.07904411764705882,1,43,9,181.47907704341026,0.15073529411764705,1,2,0,1.8292578262077899,0.15257352941176472,1,0.6190476190476191,0.8878676470588235,5,55,15,183.52092295658974,0.8511029411764706,5,5,0,1.3837187464898646,0.3069852941176471,2
58570,2018,18.77460224987711,0.47619047619047616,0.15992647058823528,1,39,11,181.8185373484552,0.16911764705882354,1,3,0,1.3171804377785967,0.11580882352941177,1,0.5238095238095238,0.7959558823529411,4,48,12,183.1814626515448,0.8327205882352942,5,6,0,1.2747081665813427,0.25,2
58610,2018,16.319836004874492,0.47619047619047616,0.15992647058823528,1,52,14,181.98774605657673,0.18382352941176472,1,8,0,2.3622942983527677,0.20404411764705882,2,0.5238095238095238,0.7959558823529411,4,57,17,183.01225394342327,0.8180147058823529,5,4,0,1.6385713550314625,0.4117647058823529,3
58680,2018,16.23375228543397,0.3333333333333333,0.042279411764705885,1,48,10,181.26124364489635,0.13602941176470587,1,2,0,1.296794777785994,0.11397058823529412,1,0.6666666666666667,0.9246323529411765,5,53,15,183.73875635510365,0.8658088235294118,5,3,0,1.4472598344453593,0.3327205882352941,2
58760,2018,18.72178588011495,0.47619047619047616,0.15992647058823528,1,38,11,182.96623647503586,0.22977941176470587,2,6,0,1.7031980801628428,0.14522058823529413,1,0.5238095238095238,0.7959558823529411,4,42,10,182.03376352496414,0.7720588235294118,4,4,0,1.183852070504872,0.17463235294117646,1
58820,2018,16.894971568943717,0.2857142857142857,0.025735294117647058,1,36,7,179.21613870421066,0.027573529411764705,1,0,0,0,0.001838235294117647,1,0.7142857142857143,0.9613970588235294,5,55,16,185.78386129578934,0.9742647058823529,5,5,0,1.8398611052223515,0.5036764705882353,3
58890,2018,15.734027827051415,0.3333333333333333,0.042279411764705885,1,48,8,180.78190587928563,0.10110294117647059,1,4,0,0.9682201355189932,0.06801470588235294,1,0.6666666666666667,0.9246323529411765,5,58,16,184.21809412071437,0.9007352941176471,5,5,0,1.016501759442203,0.06985294117647059,1
59030,2018,18.71248244210467,0.42857142857142855,0.11580882352941177,1,57,10,181.63264241950202,0.15992647058823528,1,5,0,4.49192673022797,0.4650735294117647,3,0.5714285714285714,0.84375,5,61,14,183.36735758049798,0.8419117647058824,5,5,0,2.1231489262528545,0.6139705882352942,4
59100,2018,16.762136442183643,0.47619047619047616,0.15992647058823528,1,55,15,182.48455220962066,0.20955882352941177,2,7,0,2.0607511002943872,0.17463235294117646,1,0.5238095238095238,0.7959558823529411,4,55,18,182.51544779037934,0.7922794117647058,4,5,0,1.7740886102375384,0.4724264705882353,3
59170,2018,15.85334971714463,0.3333333333333333,0.042279411764705885,1,48,8,180.87680876026593,0.10661764705882353,1,6,0,0.6498715100488897,0.04595588235294118,1,0.6666666666666667,0.9246323529411765,5,55,13,184.12319123973407,0.8952205882352942,5,4,0,1.1310640311024147,0.1323529411764706,1
59250,2018,23.686707801688225,0.6666666666666666,0.31985294117647056,2,57,19,186.50202059705384,0.3897058823529412,2,16,3,5.201685626261642,0.5349264705882353,3,0.33333333333333337,0.6378676470588235,4,52,23,178.49797940294616,0.6121323529411765,4,18,0,1.964770618367231,0.5533088235294118,3
59310,2018,18.87103067489521,0.42857142857142855,0.11580882352941177,1,55,11,181.351583887368,0.14154411764705882,1,4,0,0.5358861637921624,0.03125,1,0.5714285714285714,0.84375,5,58,15,183.648416112632,0.8602941176470589,5,8,0,1.2277971132040604,0.2113970588235294,2
59320,2018,16.09141451483721,0.42857142857142855,0.11580882352941177,1,53,14,181.90275061921523,0.17463235294117646,1,6,0,2.8414659765130272,0.2536764705882353,2,0.5714285714285714,0.84375,5,58,18,183.09724938078477,0.8272058823529411,5,6,0,1.2374597463507093,0.22242647058823528,2
59330,2018,18.507369314532177,0.42857142857142855,0.11580882352941177,1,59,11,182.39981749445965,0.20220588235294118,2,3,0,2.598686844232643,0.23161764705882354,2,0.5714285714285714,0.84375,5,55,13,182.60018250554035,0.7996323529411765,4,7,0,1.8477642117787128,0.5091911764705882,3
59340,2018,27.101870702717424,0.5714285714285714,0.24080882352941177,2,77,37,187.944205449094,0.5183823529411765,3,39,5,0.7592570981286842,0.05514705882352941,1,0.4285714285714286,0.7316176470588235,4,64,9,177.055794550906,0.4834558823529412,3,7,0,1.3021329901575869,0.25735294117647056,2
59350,2018,21.390966461619303,0.6190476190476191,0.27205882352941174,2,61,16,183.82244818146265,0.2610294117647059,2,13,0,2.5146677538568722,0.21875,2,0.38095238095238093,0.6838235294117647,4,63,12,181.17755181853735,0.7408088235294118,4,6,0,1.1983744776551466,0.18198529411764705,1
59360,2018,18.520617230134484,0.47619047619047616,0.15992647058823528,1,54,18,182.58440881241037,0.21323529411764705,2,7,0,3.974130310663749,0.40441176470588236,3,0.5238095238095238,0.7959558823529411,4,60,13,182.41559118758963,0.7886029411764706,4,5,0,1.432949540928691,0.31985294117647056,2
59370,2018,17.479145051799218,0.47619047619047616,0.15992647058823528,1,55,12,183.14287576587145,0.23897058823529413,2,2,0,0.6106634558316645,0.042279411764705885,1,0.5238095238095238,0.7959558823529411,4,50,14,181.85712423412855,0.7628676470588235,4,6,0,1.1115969402163393,0.1213235294117647,1
60210,2018,11.877476358387549,0.8571428571428571,0.6213235294117647,4,56,23,187.87081214965454,0.5036764705882353,3,21,5,5.763774259064235,0.5661764705882353,3,0.1428571428571429,0.22242647058823528,2,54,14,177.12918785034546,0.49816176470588236,3,7,1,1.1903888618768457,0.17647058823529413,1
60410,2018,12.59518060565302,0.9047619047619048,0.78125,4,62,22,189.38938860643984,0.6930147058823529,4,14,2,6.255478396892225,0.5900735294117647,3,0.09523809523809523,0.0974264705882353,1,51,13,175.61061139356016,0.3088235294117647,2,5,0,0.9778979808618274,0.06066176470588235,1
60610,2018,11.199280609619134,0.7142857142857143,0.36580882352941174,2,61,21,186.75426932603312,0.40625,3,19,4,6.986778443617103,0.625,4,0.2857142857142857,0.5900735294117647,3,52,13,178.24573067396688,0.5955882352941176,3,8,1,1.4817899254605982,0.35661764705882354,2
